Education,Marital_Status,Income,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Generation,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio
Postgraduate,Partner,32632.0,32.0,63.0,79.5,137.0,120.5,19.0,53.0,2.0,4.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Baby Boomers,62.0,0.0,0.0,56.65277777777778
PhD,Alone,38236.0,2.0,58.0,0.0,18.0,2.0,0.0,10.0,4.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,57.0,2.0,0.0,434.5
Undergraduate,Partner,36781.0,16.0,29.0,1.0,17.0,0.0,3.0,13.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Gen X,46.0,1.0,0.0,583.8253968253969
Postgraduate,Alone,31385.0,56.0,3.0,2.0,12.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Millennials,41.0,1.0,0.0,969.270749587855
Undergraduate,Partner,24570.0,97.0,28.0,34.0,62.0,11.0,14.0,44.0,3.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Millennials,41.0,1.0,0.0,127.30569948186529
PhD,Alone,25509.0,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,51.0,1.0,0.0,252.56435643564356
Undergraduate,Partner,94642.0,35.0,879.0,79.5,556.625,106.0,81.0,126.5,0.0,5.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Baby Boomers,74.0,0.0,0.0,42.805065581184984
Postgraduate,Partner,58646.0,3.0,62.0,1.0,44.0,6.0,5.0,22.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,63.0,1.0,0.0,418.9
Undergraduate,Alone,53201.0,49.0,280.0,7.0,81.0,20.0,0.0,27.0,6.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,50.0,2.0,0.0,128.19518072289156
Undergraduate,Partner,21994.0,4.0,9.0,0.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Baby Boomers,68.0,1.0,0.0,969.270749587855
Undergraduate,Partner,57113.0,45.0,182.0,4.0,33.0,0.0,2.0,42.0,6.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,47.0,2.0,0.0,217.1596958174905
Undergraduate,Partner,51373.0,37.0,83.0,2.0,101.0,64.0,26.0,117.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Millennials,34.0,0.0,0.0,130.72010178117048
Undergraduate,Partner,23477.0,39.0,38.0,15.0,54.0,3.0,8.0,29.0,3.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Millennials,39.0,1.0,0.0,159.7074829931973
Undergraduate,Partner,58116.0,38.0,228.0,19.0,130.0,4.0,11.0,51.0,2.0,3.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Baby Boomers,69.0,1.0,0.0,131.18735891647856
PhD,Alone,72968.0,8.0,1092.0,37.0,556.625,120.5,37.0,55.0,1.0,5.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Baby Boomers,62.0,0.0,0.0,37.266598569969354
Postgraduate,Partner,39791.0,89.0,85.0,15.0,27.0,13.0,13.0,21.0,2.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,54.0,1.0,0.0,228.683908045977
Postgraduate,Alone,91712.0,47.0,1226.5,24.0,556.625,94.0,29.0,48.0,0.0,9.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Baby Boomers,78.0,0.0,0.0,41.367613892647725
Undergraduate,Alone,94472.0,75.0,1017.0,33.0,417.0,108.0,81.0,16.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Baby Boomers,67.0,1.0,0.0,55.867534003548194
Undergraduate,Partner,13672.0,86.0,6.0,2.0,9.0,2.0,1.0,5.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Baby Boomers,65.0,2.0,0.0,546.88
Postgraduate,Partner,96547.0,4.0,448.0,21.0,125.0,52.0,81.0,62.0,0.0,7.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,45.0,0.0,0.0,119.34116192830655
Undergraduate,Partner,79205.0,73.0,504.0,23.0,117.0,120.5,28.0,44.0,1.0,6.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,50.0,0.0,0.0,88.49720670391062
PhD,Partner,56559.0,46.0,226.0,22.0,133.0,41.0,31.0,31.0,3.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Gen X,50.0,1.0,0.0,116.85743801652893
PhD,Partner,32644.0,38.0,239.0,3.0,141.0,0.0,7.0,23.0,4.0,7.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Gen X,52.0,1.0,0.0,79.04116222760291
Postgraduate,Alone,67506.0,73.0,90.0,38.0,67.0,33.0,36.0,67.0,1.0,4.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Gen X,45.0,1.0,0.0,203.94561933534743
Undergraduate,Alone,24206.0,66.0,7.0,2.0,8.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,55.0,1.0,0.0,968.24
PhD,Alone,28420.0,36.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Gen X,58.0,1.0,0.0,969.270749587855
Undergraduate,Partner,22979.0,29.0,16.0,17.0,19.0,20.0,21.0,22.0,3.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,55.0,1.0,0.0,199.81739130434784
Undergraduate,Alone,33279.0,29.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Gen X,59.0,0.0,0.0,969.270749587855
Postgraduate,Alone,46423.0,6.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,53.0,2.0,0.0,504.5978260869565
Undergraduate,Partner,30368.0,97.0,35.0,0.0,13.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Gen X,48.0,1.0,0.0,584.0
Undergraduate,Partner,63684.0,61.0,575.0,79.5,428.0,120.5,81.0,80.0,3.0,8.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Gen X,55.0,1.0,0.0,43.5
Undergraduate,Alone,41638.0,68.0,315.0,0.0,31.0,4.0,0.0,91.0,4.0,5.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Baby Boomers,61.0,1.0,0.0,94.41723356009071
PhD,Alone,68805.0,73.0,182.0,2.0,49.0,17.0,13.0,20.0,1.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Baby Boomers,66.0,1.0,0.0,243.12720848056537
PhD,Partner,65814.0,90.0,561.0,14.0,113.0,10.0,14.0,35.0,3.0,8.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,59.0,1.0,0.0,88.10441767068274
Undergraduate,Alone,71964.0,81.0,587.0,51.0,556.625,120.5,34.0,86.0,1.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Baby Boomers,67.0,0.0,0.0,38.48342245989305
Undergraduate,Alone,39146.0,1.0,94.0,1.0,33.0,13.0,12.0,12.0,3.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Millennials,39.0,1.0,0.0,237.24848484848485
Undergraduate,Partner,96876.0,79.0,908.0,43.0,556.625,40.0,81.0,21.0,1.0,7.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,48.0,0.0,0.0,49.91035548686244
Undergraduate,Partner,34445.0,92.0,228.0,79.5,122.0,120.5,81.0,30.0,6.0,11.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Millennials,44.0,0.0,0.0,41.05482717520858
Undergraduate,Alone,68281.0,31.0,995.0,79.5,417.0,42.0,48.0,41.0,1.0,2.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Baby Boomers,67.0,0.0,0.0,41.25740181268882
Postgraduate,Partner,37284.0,46.0,11.0,1.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,50.0,2.0,0.0,969.270749587855
Undergraduate,Partner,36790.0,14.0,3.0,3.0,14.0,15.0,21.0,10.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Millennials,42.0,0.0,0.0,557.4242424242424
Undergraduate,Partner,27943.0,89.0,12.0,1.0,16.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Gen X,58.0,2.0,0.0,755.2162162162163
Undergraduate,Alone,22263.0,31.0,17.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Baby Boomers,74.0,2.0,0.0,969.270749587855
Undergraduate,Partner,30261.0,75.0,8.0,0.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,53.0,2.5,0.0,969.270749587855
Undergraduate,Partner,28587.0,42.0,22.0,4.0,17.0,12.0,10.0,13.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,47.0,1.0,0.0,366.5
Postgraduate,Partner,43815.0,53.0,14.0,10.0,29.0,4.0,7.0,15.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Millennials,43.0,1.0,0.0,554.620253164557
Undergraduate,Partner,48195.0,53.0,106.0,27.0,68.0,52.0,7.0,5.0,6.0,4.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Baby Boomers,69.0,2.0,0.0,181.8679245283019
Postgraduate,Partner,77027.0,23.0,820.0,57.0,242.0,45.0,0.0,11.0,2.0,8.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Baby Boomers,73.0,1.0,0.0,65.55489361702128
PhD,Partner,71322.0,57.0,753.0,43.0,226.0,69.0,10.0,126.5,2.0,8.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,60.0,1.0,0.0,54.65287356321839
Postgraduate,Partner,32765.0,49.0,13.0,3.0,17.0,7.0,3.0,3.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,46.0,1.0,0.0,712.2826086956521
Undergraduate,Partner,29672.0,6.0,9.0,1.0,3.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,60.0,2.0,0.0,969.270749587855
Undergraduate,Alone,23272.0,29.0,19.0,3.0,6.0,4.0,2.0,12.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Baby Boomers,72.0,0.0,0.0,505.9130434782609
Postgraduate,Partner,49912.0,5.0,520.0,8.0,223.0,32.0,49.0,42.0,4.0,10.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Baby Boomers,76.0,1.0,0.0,57.107551487414185
Postgraduate,Partner,7500.0,98.0,5.0,17.0,17.0,13.0,14.0,34.0,4.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Millennials,40.0,1.0,0.0,75.0
PhD,Alone,68117.0,80.0,618.0,44.0,215.0,0.0,17.0,36.0,2.0,11.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Baby Boomers,78.0,1.0,0.0,73.24408602150538
Undergraduate,Partner,67225.0,4.0,315.0,35.0,322.0,46.0,7.0,126.5,3.0,7.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Baby Boomers,70.0,1.0,0.0,77.44815668202764
Undergraduate,Partner,17649.0,70.0,15.0,1.0,23.0,0.0,5.0,1.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Gen X,49.0,1.0,0.0,392.2
Undergraduate,Partner,55914.0,32.0,384.0,60.0,364.0,119.0,81.0,126.5,4.0,11.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Gen X,50.0,1.0,0.0,44.37619047619047
Undergraduate,Partner,40059.0,82.0,110.0,29.0,92.0,28.0,10.0,126.5,1.0,6.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Millennials,41.0,1.0,0.0,96.76086956521739
Undergraduate,Partner,60905.0,27.0,208.0,17.0,76.0,36.0,17.0,38.0,2.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Baby Boomers,75.0,1.0,0.0,155.36989795918367
Undergraduate,Partner,75330.0,94.0,555.0,79.5,257.0,93.0,61.0,61.0,4.0,10.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,48.0,2.0,0.0,67.92605951307485
Undergraduate,Alone,60689.0,23.0,240.0,79.5,216.0,63.0,6.0,24.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,74.0,1.0,0.0,94.97496087636932
Undergraduate,Partner,38680.0,97.0,11.0,0.0,36.0,15.0,5.0,12.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Millennials,41.0,1.0,0.0,489.62025316455697
Undergraduate,Partner,61416.0,25.0,848.0,79.5,323.0,120.5,61.0,78.0,1.0,10.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Millennials,43.0,0.0,0.0,36.88648648648649
Undergraduate,Alone,49767.0,92.0,202.0,47.0,197.0,55.0,42.0,126.5,1.0,5.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Millennials,34.0,0.0,0.0,71.91763005780346
Undergraduate,Alone,83273.0,98.0,433.0,79.5,556.625,16.0,81.0,102.0,6.0,4.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,55.0,2.5,0.0,59.82255747126437
Undergraduate,Partner,29009.0,19.0,6.0,6.0,15.0,10.0,5.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Millennials,44.0,1.0,0.0,659.2954545454545
Postgraduate,Partner,45057.0,80.0,37.0,0.0,7.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Gen X,46.0,1.0,0.0,901.14
Undergraduate,Partner,37150.0,80.0,167.0,37.0,64.0,49.0,34.0,116.0,6.0,4.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,54.0,1.0,0.0,79.55032119914347
Undergraduate,Alone,43020.0,79.0,45.0,7.0,99.0,4.0,25.0,43.0,3.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Gen X,55.0,1.0,0.0,192.91479820627802
Undergraduate,Partner,53154.0,50.0,129.0,0.0,21.0,0.0,1.0,7.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,66.0,1.0,0.0,336.4177215189873
Undergraduate,Partner,65308.0,60.0,713.0,0.0,264.0,120.0,80.0,34.0,1.0,7.0,8.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,52.0,0.0,0.0,53.9289843104872
Undergraduate,Alone,76467.0,44.0,676.0,79.5,426.0,120.5,44.0,58.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,55.0,1.0,0.0,48.55047619047619
Postgraduate,Partner,81044.0,0.0,450.0,26.0,535.0,73.0,81.0,26.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Baby Boomers,78.0,0.0,0.0,67.08940397350993
Undergraduate,Partner,32871.0,28.0,22.0,2.0,12.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Baby Boomers,74.0,2.0,0.0,764.4418604651163
Undergraduate,Alone,55801.0,35.0,367.0,4.0,51.0,6.0,4.0,95.0,6.0,7.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,50.0,2.0,0.0,105.88425047438331
Undergraduate,Alone,76320.0,49.0,526.0,35.0,214.0,69.0,53.0,35.0,2.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,66.0,1.0,0.0,81.88841201716738
Postgraduate,Alone,36927.0,46.0,51.0,0.0,16.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,70.0,2.0,0.0,520.0985915492957
Undergraduate,Partner,48794.0,97.0,25.0,0.0,11.0,3.0,0.0,15.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,72.0,2.0,0.0,903.5925925925926
Undergraduate,Alone,23478.0,51.0,28.0,6.0,27.0,12.0,17.0,39.0,1.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,60.0,0.0,0.0,182.0
Undergraduate,Alone,71128.0,80.0,958.0,79.5,447.0,20.0,0.0,31.0,3.0,2.0,10.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,52.0,1.0,0.0,44.04210526315789
PhD,Alone,70179.0,10.0,532.0,79.5,168.0,69.0,44.0,126.5,3.0,7.0,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,Gen X,49.0,1.0,0.0,67.87137330754352
Undergraduate,Partner,59462.0,29.0,724.0,17.0,143.0,0.0,8.0,126.5,2.0,9.0,2.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Baby Boomers,75.0,1.0,0.0,54.65257352941177
Undergraduate,Partner,38361.0,74.0,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Gen X,56.0,1.0,0.0,280.007299270073
PhD,Partner,70038.0,54.0,587.0,54.0,348.0,71.0,54.0,126.5,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Millennials,43.0,0.0,0.0,56.30064308681672
Undergraduate,Partner,42554.0,93.0,29.0,1.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Gen X,47.0,2.0,0.0,969.270749587855
Undergraduate,Partner,67445.0,63.0,757.0,79.5,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,51.0,1.0,0.0,57.448892674616694
Undergraduate,Alone,67046.0,92.0,544.0,35.0,133.0,23.0,81.0,107.0,2.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Baby Boomers,74.0,1.0,0.0,67.51863041289023
Undergraduate,Partner,42192.0,40.0,40.0,15.0,15.0,17.0,6.0,7.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Baby Boomers,77.0,0.0,0.0,421.92
PhD,Partner,77610.0,70.0,1226.5,33.0,332.0,21.0,33.0,16.0,2.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Baby Boomers,73.0,1.0,0.0,46.19642857142857
Undergraduate,Partner,31761.0,96.0,19.0,1.0,20.0,16.0,14.0,28.0,2.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Millennials,41.0,1.0,0.0,324.09183673469386
Undergraduate,Partner,34350.0,81.0,16.0,3.0,15.0,2.0,1.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,46.0,1.0,0.0,715.625
Undergraduate,Partner,54591.0,63.0,376.0,4.0,94.0,12.0,9.0,24.0,3.0,6.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Baby Boomers,76.0,1.0,0.0,105.18497109826589
Undergraduate,Partner,71866.0,85.0,184.0,79.5,178.0,103.0,39.0,33.0,1.0,6.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Baby Boomers,69.0,1.0,0.0,100.51188811188811
Undergraduate,Partner,25293.0,51.0,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,56.0,1.0,0.0,683.5945945945946
PhD,Alone,42000.0,23.0,124.0,79.5,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Millennials,38.0,0.0,0.0,64.31852986217459
Undergraduate,Partner,69520.0,95.0,627.0,79.5,414.0,120.5,80.0,93.0,1.0,9.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,Millennials,42.0,0.0,0.0,47.78006872852234
Undergraduate,Alone,64713.0,11.0,180.0,60.0,241.0,13.0,54.0,54.0,2.0,5.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,55.0,1.0,0.0,107.49667774086379
Postgraduate,Partner,27889.0,42.0,14.0,0.0,4.0,0.0,0.0,8.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,Gen X,48.0,1.0,0.0,969.270749587855
Undergraduate,Alone,22123.0,77.0,3.0,3.0,24.0,34.0,7.0,31.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Baby Boomers,65.0,0.0,0.0,216.8921568627451
Undergraduate,Partner,27803.0,40.0,8.0,26.0,46.0,38.0,9.0,49.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,52.0,1.0,0.0,157.9715909090909
Undergraduate,Partner,51651.0,32.0,293.0,6.0,23.0,13.0,6.0,92.0,4.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Baby Boomers,65.0,1.0,0.0,119.2863741339492
