Education,Marital_Status,Income,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,month_enroll,Generation,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio,Cluster,Cluster_Category
Undergraduate,Alone,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,5,Baby Boomers,67,0,0,38.48342245989305,2,High Spender
Undergraduate,Alone,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,2,Millennials,39,1,0,237.24848484848485,1,Low Spender
Undergraduate,Partner,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,8,Gen X,48,0,3,49.91035548686244,2,High Spender
Undergraduate,Partner,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,1,Millennials,44,0,0,41.05482717520858,1,Low Spender
Undergraduate,Alone,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,8,Baby Boomers,67,0,0,41.25740181268882,2,High Spender
Postgraduate,Partner,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,3,Gen X,50,2,0,969.270749587855,1,Low Spender
Undergraduate,Partner,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,3,Millennials,42,0,0,557.4242424242424,1,Low Spender
Undergraduate,Partner,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,4,Gen X,58,2,0,755.2162162162163,1,Low Spender
Undergraduate,Alone,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,3,Baby Boomers,74,2,0,969.270749587855,1,Low Spender
Undergraduate,Partner,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,9,Gen X,53,3,0,969.270749587855,1,Low Spender
Undergraduate,Partner,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,2,Gen X,47,1,0,366.5,1,Low Spender
Postgraduate,Partner,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,4,Millennials,43,1,0,554.620253164557,0,Moderate Spender
Undergraduate,Partner,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,1,Baby Boomers,69,2,0,181.8679245283019,0,Moderate Spender
Postgraduate,Partner,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,2,Baby Boomers,73,1,0,65.55489361702128,2,High Spender
PhD,Partner,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,2,Gen X,60,1,0,54.65287356321839,2,High Spender
Postgraduate,Partner,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,2,Gen X,46,1,0,712.2826086956521,1,Low Spender
Undergraduate,Partner,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,3,Gen X,60,2,0,969.270749587855,1,Low Spender
Undergraduate,Alone,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,10,Baby Boomers,72,0,0,505.9130434782609,1,Low Spender
Postgraduate,Partner,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,9,Baby Boomers,76,1,1,57.107551487414185,0,Moderate Spender
Postgraduate,Partner,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,8,Millennials,40,1,0,75.0,1,Low Spender
PhD,Alone,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,3,Baby Boomers,78,1,1,73.24408602150538,2,High Spender
Undergraduate,Partner,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,11,Baby Boomers,70,1,0,77.44815668202764,2,High Spender
Undergraduate,Partner,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,11,Gen X,49,1,0,392.2,1,Low Spender
Undergraduate,Partner,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,4,Gen X,50,1,0,44.37619047619047,0,Moderate Spender
Undergraduate,Partner,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,9,Millennials,41,1,1,96.7608695652174,1,Low Spender
Undergraduate,Partner,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,12,Baby Boomers,75,1,0,155.36989795918367,0,Moderate Spender
Undergraduate,Partner,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,10,Gen X,48,2,0,67.92605951307485,2,High Spender
Undergraduate,Alone,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,6,Baby Boomers,74,1,0,94.97496087636932,0,Moderate Spender
Undergraduate,Partner,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,3,Millennials,41,1,0,489.62025316455697,1,Low Spender
Undergraduate,Partner,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,2,Millennials,43,0,1,36.88648648648649,0,Moderate Spender
Undergraduate,Alone,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,5,Millennials,34,0,0,71.91763005780346,0,Moderate Spender
Undergraduate,Alone,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,9,Gen X,55,3,0,59.82255747126437,2,High Spender
Undergraduate,Partner,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,11,Millennials,44,1,0,659.2954545454545,1,Low Spender
Postgraduate,Partner,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,12,Gen X,46,1,0,901.14,0,Moderate Spender
Undergraduate,Partner,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,9,Gen X,54,1,0,79.55032119914347,1,Low Spender
Undergraduate,Alone,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,11,Gen X,55,1,0,192.914798206278,0,Moderate Spender
Undergraduate,Partner,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,6,Baby Boomers,66,1,0,336.4177215189873,0,Moderate Spender
Undergraduate,Partner,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,9,Gen X,52,0,2,53.9289843104872,2,High Spender
Undergraduate,Alone,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,8,Gen X,55,1,0,48.55047619047619,2,High Spender
Postgraduate,Partner,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,12,Baby Boomers,78,0,0,67.08940397350993,2,High Spender
Undergraduate,Partner,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,3,Baby Boomers,74,2,0,764.4418604651163,1,Low Spender
Undergraduate,Alone,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,9,Gen X,50,2,1,105.88425047438332,0,Moderate Spender
Undergraduate,Alone,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,6,Baby Boomers,66,1,0,81.88841201716738,2,High Spender
Postgraduate,Alone,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,6,Baby Boomers,70,2,0,520.0985915492957,1,Low Spender
Undergraduate,Partner,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,6,Baby Boomers,72,2,0,903.5925925925926,0,Moderate Spender
Undergraduate,Alone,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,3,Gen X,60,0,0,182.0,1,Low Spender
Undergraduate,Alone,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,10,Gen X,52,1,0,44.04210526315789,2,High Spender
PhD,Alone,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,7,Gen X,49,1,0,67.87137330754352,2,High Spender
Undergraduate,Partner,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,1,Baby Boomers,75,1,0,54.65257352941177,0,Moderate Spender
Undergraduate,Partner,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,12,Gen X,56,1,0,280.007299270073,1,Low Spender
PhD,Partner,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,10,Millennials,43,0,0,56.30064308681672,2,High Spender
Undergraduate,Partner,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,1,Gen X,47,2,0,969.270749587855,0,Moderate Spender
Undergraduate,Partner,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,8,Gen X,51,1,0,57.44889267461669,2,High Spender
Undergraduate,Alone,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,1,Baby Boomers,74,1,0,67.51863041289023,2,High Spender
Undergraduate,Partner,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,9,Baby Boomers,77,0,0,421.92,0,Moderate Spender
PhD,Partner,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,10,Baby Boomers,73,1,0,46.19642857142857,2,High Spender
Undergraduate,Partner,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,4,Millennials,41,1,0,324.09183673469386,1,Low Spender
Undergraduate,Partner,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,10,Gen X,46,1,0,715.625,1,Low Spender
Undergraduate,Partner,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,8,Baby Boomers,76,1,0,105.18497109826588,0,Moderate Spender
Undergraduate,Partner,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,12,Baby Boomers,69,1,0,100.51188811188813,2,High Spender
Undergraduate,Partner,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,9,Gen X,56,1,0,683.5945945945946,1,Low Spender
PhD,Alone,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,1,Millennials,38,0,0,64.31852986217459,0,Moderate Spender
Undergraduate,Partner,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,7,Millennials,42,0,0,47.78006872852234,2,High Spender
Undergraduate,Alone,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,2,Gen X,55,1,0,107.4966777408638,2,High Spender
Postgraduate,Partner,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,7,Gen X,48,1,0,969.270749587855,1,Low Spender
Undergraduate,Alone,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,3,Baby Boomers,65,0,0,216.8921568627451,1,Low Spender
Undergraduate,Partner,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,8,Gen X,52,1,0,157.9715909090909,1,Low Spender
Undergraduate,Partner,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,11,Baby Boomers,65,1,0,119.2863741339492,0,Moderate Spender
Undergraduate,Partner,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,1,Millennials,37,0,0,50.13689604685212,2,High Spender
Undergraduate,Partner,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,2,Gen X,56,1,0,56.739260739260736,0,Moderate Spender
Postgraduate,Partner,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,12,Millennials,33,0,0,90.53069719042664,2,High Spender
Undergraduate,Partner,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,3,Baby Boomers,66,1,1,52.58432147562582,2,High Spender
Undergraduate,Alone,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,10,Gen X,45,1,0,550.5,1,Low Spender
Postgraduate,Partner,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,11,Gen X,54,1,0,969.270749587855,1,Low Spender
Postgraduate,Alone,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,8,Gen X,51,2,0,133.4175,0,Moderate Spender
Undergraduate,Partner,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,10,Gen X,56,0,0,861.1538461538462,1,Low Spender
Undergraduate,Partner,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,5,Gen X,49,1,0,203.77714285714285,2,High Spender
Undergraduate,Partner,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,12,Millennials,32,0,2,65.16776315789474,2,High Spender
Postgraduate,Partner,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,9,Baby Boomers,76,1,1,57.107551487414185,0,Moderate Spender
PhD,Partner,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,5,Baby Boomers,75,2,0,969.270749587855,0,Moderate Spender
Undergraduate,Partner,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,9,Gen X,50,0,0,58.62765179224579,2,High Spender
Undergraduate,Alone,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,5,Baby Boomers,69,2,0,205.5,0,Moderate Spender
Postgraduate,Partner,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,9,Gen X,49,1,2,39.90696541646371,2,High Spender
Undergraduate,Partner,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,11,Gen X,50,1,2,55.281976744186046,2,High Spender
Postgraduate,Partner,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,3,Gen X,49,2,0,969.270749587855,0,Moderate Spender
PhD,Partner,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,5,Baby Boomers,76,1,0,69.58094262295081,2,High Spender
Postgraduate,Partner,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,9,Millennials,41,1,0,290.11764705882354,1,Low Spender
PhD,Partner,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,2,Gen X,51,1,2,61.81012658227848,2,High Spender
Undergraduate,Partner,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,2,Gen X,53,0,0,189.17333333333332,1,Low Spender
Undergraduate,Partner,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,10,Millennials,39,1,0,358.3333333333333,1,Low Spender
Postgraduate,Partner,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,6,Baby Boomers,63,1,0,418.9,0,Moderate Spender
Undergraduate,Alone,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,12,Gen X,55,1,1,146.8148893360161,2,High Spender
Postgraduate,Partner,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,6,Baby Boomers,76,1,0,181.01503759398497,0,Moderate Spender
Undergraduate,Alone,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,9,Baby Boomers,64,0,1,41.04287138584248,2,High Spender
Undergraduate,Alone,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,6,Baby Boomers,70,2,0,94.7560975609756,0,Moderate Spender
PhD,Partner,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,12,Millennials,44,0,1,44.02840352595494,0,Moderate Spender
Undergraduate,Partner,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,5,Baby Boomers,72,2,0,969.270749587855,1,Low Spender
Postgraduate,Partner,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,11,Gen X,51,1,0,323.4436090225564,0,Moderate Spender
Postgraduate,Partner,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,7,Baby Boomers,71,1,0,104.65903890160185,0,Moderate Spender
Postgraduate,Partner,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,12,Gen X,56,1,0,65.6229022704837,2,High Spender
Postgraduate,Partner,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,8,Millennials,44,1,0,486.5438596491228,1,Low Spender
PhD,Partner,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,1,Baby Boomers,73,1,0,67.2495183044316,2,High Spender
Postgraduate,Alone,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,4,Baby Boomers,63,0,0,45.91036236490782,2,High Spender
Undergraduate,Alone,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,10,Gen X,54,1,0,922.0714285714286,1,Low Spender
Postgraduate,Partner,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,9,Gen X,49,1,0,304.9512195121951,1,Low Spender
Postgraduate,Partner,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,8,Gen X,49,2,0,969.270749587855,1,Low Spender
Undergraduate,Partner,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,8,Gen X,45,1,0,330.1969696969697,0,Moderate Spender
Postgraduate,Partner,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,8,Baby Boomers,69,1,0,72.71857923497268,0,Moderate Spender
Undergraduate,Partner,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,6,Baby Boomers,68,2,1,759.3333333333334,0,Moderate Spender
Undergraduate,Partner,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,10,Gen X,53,0,3,52.05763335377069,2,High Spender
Undergraduate,Partner,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,8,Gen X,59,1,0,100.79934210526316,0,Moderate Spender
PhD,Partner,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,3,Millennials,39,0,1,45.18825466520308,2,High Spender
PhD,Partner,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,9,Gen X,60,0,0,50.87363494539782,2,High Spender
Undergraduate,Partner,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,11,Gen X,51,3,0,969.270749587855,1,Low Spender
Undergraduate,Alone,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,4,Gen X,49,1,0,720.7441860465116,1,Low Spender
Postgraduate,Alone,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,3,Gen X,49,0,1,37.44640082858623,2,High Spender
PhD,Partner,118350.5,85,2,1,2,1,1,1,0,0,0,0,0,8,Baby Boomers,76,0,0,969.270749587855,2,High Spender
Undergraduate,Partner,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,8,Gen X,45,1,0,155.38834951456312,1,Low Spender
Postgraduate,Partner,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,1,Baby Boomers,68,0,0,56.0196749358426,2,High Spender
Undergraduate,Partner,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,4,Gen X,60,1,0,148.5873417721519,0,Moderate Spender
Undergraduate,Alone,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,10,Gen X,56,2,1,157.32558139534885,0,Moderate Spender
Undergraduate,Alone,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,5,Gen X,55,1,0,823.48,1,Low Spender
Postgraduate,Alone,62637.0,76,104,12,48,4,12,5,1,2,2,5,2,3,Baby Boomers,71,1,0,338.5783783783784,0,Moderate Spender
Postgraduate,Alone,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,8,Gen X,59,2,0,163.52777777777777,1,Low Spender
Undergraduate,Alone,19346.0,26,2,0,9,3,6,2,1,1,0,3,8,1,Gen X,51,1,0,879.3636363636364,1,Low Spender
Undergraduate,Partner,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,1,Gen X,54,2,0,813.3636363636364,1,Low Spender
Undergraduate,Alone,36997.0,72,43,4,12,8,0,27,5,2,1,4,5,2,Gen X,57,2,0,393.5851063829787,1,Low Spender
Undergraduate,Partner,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,2,Baby Boomers,68,0,0,290.60493827160496,1,Low Spender
Undergraduate,Alone,65333.0,58,654,7,92,0,15,30,7,9,4,8,6,1,Gen X,52,1,2,81.87092731829574,2,High Spender
Undergraduate,Alone,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,11,Baby Boomers,68,0,1,58.8448275862069,2,High Spender
PhD,Partner,29732.0,23,25,0,8,0,1,4,1,2,0,2,9,3,Gen X,54,1,0,782.421052631579,1,Low Spender
Postgraduate,Partner,41275.0,33,24,4,22,0,2,9,4,3,1,3,5,3,Baby Boomers,65,3,0,676.639344262295,0,Moderate Spender
PhD,Partner,63516.0,30,141,11,114,15,14,5,4,4,1,7,5,7,Gen X,52,2,0,211.72,0,Moderate Spender
PhD,Partner,42769.0,15,71,0,13,3,1,0,2,1,1,4,4,10,Baby Boomers,63,1,0,486.0113636363636,0,Moderate Spender
Postgraduate,Partner,49572.0,25,35,1,16,0,1,1,2,2,0,3,7,12,Baby Boomers,67,2,0,918.0,0,Moderate Spender
Undergraduate,Partner,69209.0,4,496,32,849,229,48,128,2,5,3,6,4,9,Gen X,53,0,1,38.837822671156005,2,High Spender
Undergraduate,Partner,17148.0,80,9,9,11,13,10,16,4,3,1,3,8,1,Gen X,49,1,0,252.1764705882353,1,Low Spender
Undergraduate,Alone,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,10,Gen X,56,2,1,157.32558139534885,0,Moderate Spender
Postgraduate,Partner,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,6,Gen X,49,1,0,969.270749587855,1,Low Spender
Postgraduate,Partner,32146.0,16,26,3,23,4,7,3,2,2,0,4,6,5,Millennials,42,1,0,487.06060606060606,1,Low Spender
Postgraduate,Alone,41713.0,57,77,8,44,10,10,25,5,3,1,4,6,4,Baby Boomers,61,2,0,239.72988505747125,0,Moderate Spender
Postgraduate,Partner,34176.0,9,11,2,7,4,2,2,1,1,0,3,3,1,Gen X,50,1,0,969.270749587855,1,Low Spender
PhD,Partner,58482.0,59,576,7,115,19,7,7,2,7,4,9,6,3,Baby Boomers,70,1,1,80.00273597811217,0,Moderate Spender
Undergraduate,Alone,59686.0,78,89,15,89,34,42,5,1,4,1,6,4,1,Gen X,60,1,0,217.8321167883212,0,Moderate Spender
PhD,Partner,60896.0,90,1013,30,399,60,46,153,3,9,10,4,6,10,Baby Boomers,61,1,0,35.80011757789536,0,Moderate Spender
Undergraduate,Partner,62994.0,74,224,12,48,4,12,12,1,6,2,4,6,3,Gen X,45,1,0,201.90384615384616,0,Moderate Spender
Undergraduate,Partner,47320.0,10,200,19,111,50,15,19,6,5,1,8,6,8,Baby Boomers,68,1,0,114.29951690821257,0,Moderate Spender
Postgraduate,Alone,74859.0,63,570,73,614,133,102,73,1,6,5,11,3,6,Baby Boomers,76,0,1,47.8332268370607,2,High Spender
Undergraduate,Alone,15253.0,13,1,3,3,8,1,13,2,1,0,3,7,10,Millennials,33,1,0,525.9655172413793,1,Low Spender
PhD,Alone,31560.0,98,62,1,20,4,0,7,2,2,1,3,8,6,Gen X,51,1,0,335.74468085106383,1,Low Spender
Undergraduate,Alone,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,2,Baby Boomers,71,1,0,53.86472346786248,2,High Spender
Postgraduate,Alone,91172.0,94,162,28,818,0,28,56,0,4,3,7,3,3,Millennials,35,0,4,83.4908424908425,2,High Spender
Undergraduate,Partner,90000.0,91,675,144,133,94,192,241,1,4,8,5,1,12,Millennials,41,0,3,60.851926977687626,2,High Spender
Undergraduate,Alone,41967.0,66,23,4,10,0,2,15,1,1,0,3,4,11,Millennials,44,2,0,777.1666666666666,0,Moderate Spender
Undergraduate,Alone,69263.0,14,492,5,32,13,5,21,1,9,1,7,6,3,Gen X,60,1,1,121.9419014084507,2,High Spender
Postgraduate,Alone,65706.0,77,918,10,129,13,0,129,1,11,3,12,7,6,Gen X,55,0,3,54.80066722268557,2,High Spender
Undergraduate,Partner,60934.0,41,224,155,155,192,93,54,2,6,4,11,4,1,Gen X,50,1,0,69.79839633447881,0,Moderate Spender
Undergraduate,Partner,71965.0,21,572,19,286,50,38,248,3,6,3,5,3,7,Baby Boomers,74,1,0,59.32811211871393,2,High Spender
Undergraduate,Partner,65210.0,25,626,0,70,0,7,28,2,9,3,8,6,3,Baby Boomers,70,1,2,89.20656634746922,2,High Spender
PhD,Partner,79174.0,2,1074,37,518,193,92,129,1,5,6,7,2,1,Gen X,50,0,2,38.75379344101811,2,High Spender
Postgraduate,Alone,81380.0,51,741,68,689,224,68,103,1,4,2,10,2,12,Gen X,58,0,0,42.989963021658745,2,High Spender
PhD,Partner,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,10,Gen X,52,1,0,114.22641509433964,0,Moderate Spender
Undergraduate,Partner,52914.0,32,254,10,44,30,10,227,2,7,3,3,7,1,Gen X,54,1,1,92.02434782608697,0,Moderate Spender
Undergraduate,Partner,38946.0,84,116,6,82,6,6,41,2,3,1,6,5,10,Baby Boomers,70,1,0,151.5408560311284,1,Low Spender
Undergraduate,Partner,26067.0,49,22,2,18,0,2,12,3,3,0,3,8,11,Gen X,51,1,0,465.4821428571428,1,Low Spender
PhD,Partner,44325.0,69,516,0,21,0,0,5,4,8,2,7,8,3,Gen X,53,1,1,81.78044280442805,0,Moderate Spender
Undergraduate,Partner,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,4,Baby Boomers,61,0,0,340.184,0,Moderate Spender
Undergraduate,Alone,26487.0,23,2,8,10,12,14,23,3,2,1,3,5,5,Gen X,47,1,0,383.8695652173913,1,Low Spender
Postgraduate,Partner,53233.0,18,28,0,9,3,0,0,1,1,0,3,4,3,Baby Boomers,68,1,0,969.270749587855,0,Moderate Spender
Undergraduate,Partner,67716.0,8,530,142,217,62,9,56,4,7,4,13,5,1,Baby Boomers,65,1,1,66.64960629921259,2,High Spender
Postgraduate,Partner,76234.0,21,519,50,167,130,0,41,1,8,3,11,3,2,Gen X,53,1,1,84.05071664829107,2,High Spender
PhD,Partner,84117.0,60,611,76,749,59,45,26,1,7,10,6,2,5,Baby Boomers,69,0,1,53.71455938697318,2,High Spender
Postgraduate,Partner,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,1,Baby Boomers,68,0,0,56.0196749358426,2,High Spender
Undergraduate,Partner,25224.0,36,4,9,12,11,2,8,2,1,1,3,3,3,Gen X,53,1,0,548.3478260869565,1,Low Spender
Postgraduate,Alone,89616.0,36,671,47,655,145,111,15,1,7,5,12,2,2,Millennials,42,0,0,54.51094890510949,2,High Spender
Undergraduate,Alone,40851.0,63,23,1,7,0,4,24,1,1,1,2,7,2,Gen X,54,2,0,692.3898305084746,0,Moderate Spender
Undergraduate,Partner,27469.0,2,9,1,2,3,2,0,1,0,0,3,6,8,Baby Boomers,78,0,0,969.270749587855,1,Low Spender
Postgraduate,Partner,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,11,Baby Boomers,68,0,2,44.43982730706961,2,High Spender
Undergraduate,Partner,73803.0,61,833,80,363,52,26,174,2,9,5,6,6,8,Baby Boomers,68,1,1,48.300392670157066,2,High Spender
Postgraduate,Alone,8820.0,52,12,0,13,4,2,4,4,3,0,3,8,3,Baby Boomers,73,2,0,252.0,1,Low Spender
Undergraduate,Alone,43322.0,25,56,7,48,10,2,18,1,3,0,4,7,4,Gen X,51,0,0,307.2482269503546,0,Moderate Spender
Undergraduate,Partner,55593.0,63,293,8,124,11,4,106,2,6,6,3,6,8,Gen X,52,1,1,101.81868131868131,0,Moderate Spender
Undergraduate,Partner,50501.0,10,297,0,38,13,0,152,7,5,4,4,6,6,Baby Boomers,71,2,1,101.002,0,Moderate Spender
Undergraduate,Partner,37085.0,65,39,1,16,2,0,3,4,3,0,3,8,6,Gen X,50,2,0,607.9508196721312,1,Low Spender
Undergraduate,Alone,16185.0,71,5,11,16,21,8,45,2,2,2,2,8,8,Millennials,35,1,0,152.68867924528303,1,Low Spender
Undergraduate,Alone,57731.0,0,266,21,300,65,8,44,4,8,8,6,6,11,Gen X,56,1,0,82.00426136363636,0,Moderate Spender
PhD,Partner,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,10,Gen X,52,1,0,114.22641509433964,0,Moderate Spender
Undergraduate,Partner,73807.0,88,366,124,156,71,78,54,2,5,5,11,2,1,Gen X,47,1,0,86.93404004711425,2,High Spender
Undergraduate,Partner,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,2,Millennials,35,0,0,222.6941176470588,1,Low Spender
Undergraduate,Alone,35893.0,80,158,0,23,0,0,18,6,3,1,5,8,10,Gen X,57,2,0,180.36683417085428,1,Low Spender
Undergraduate,Partner,61014.0,17,269,129,495,182,43,29,4,9,3,4,7,8,Gen X,45,1,0,53.19442022667829,0,Moderate Spender
Undergraduate,Partner,32144.0,76,41,0,10,0,0,3,4,2,1,3,7,3,Baby Boomers,71,2,1,595.2592592592592,1,Low Spender
Undergraduate,Partner,14918.0,52,3,3,3,15,4,15,1,1,0,3,6,12,Baby Boomers,62,1,0,346.93023255813955,1,Low Spender
Undergraduate,Alone,45146.0,28,33,0,5,0,0,15,2,1,1,2,4,7,Baby Boomers,62,2,0,851.811320754717,0,Moderate Spender
Postgraduate,Alone,41769.0,31,302,29,131,32,0,27,6,8,1,7,8,2,Baby Boomers,70,1,0,80.17082533589252,0,Moderate Spender
Undergraduate,Partner,88325.0,42,519,71,860,93,27,53,1,6,2,9,2,2,Millennials,44,0,0,54.42082563154652,2,High Spender
Postgraduate,Alone,38054.0,24,23,2,17,2,1,0,2,2,0,3,7,5,Baby Boomers,75,2,0,845.6444444444444,1,Low Spender
Postgraduate,Alone,80617.0,42,594,51,631,72,55,32,1,4,6,8,2,10,Millennials,30,0,0,56.179094076655055,2,High Spender
Undergraduate,Partner,5305.0,12,12,4,7,1,3,5,0,1,0,0,13,7,Gen X,49,1,0,165.78125,1,Low Spender
