Education,Marital_Status,Income,Recency,Deals,online,Catalog,Store,NumWebVisitsMonth,month_enroll,Generation,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio,Cluster
Undergraduate,Partner,0.31154708151584204,19,3,2,0,4,3,6,Gen X,47,2,0,985.7555555555556,1
Undergraduate,Alone,0.2895036338757454,32,3,3,1,3,9,5,Baby Boomers,73,2,0,253.95652173913044,1
Undergraduate,Alone,0.3395226658200765,27,1,3,0,4,7,1,Gen X,59,1,0,339.4236111111111,1
Undergraduate,Partner,0.4848067433100981,58,1,6,7,12,3,8,Baby Boomers,78,0,0,42.9555940023068,2
Undergraduate,Partner,0.43049497500111056,59,2,8,2,10,5,10,Gen X,53,1,0,78.34021871202916,2
Undergraduate,Partner,0.4991768856360476,29,2,6,8,12,3,2,Baby Boomers,62,1,0,67.86115992970123,2
Undergraduate,Alone,0.4750324229040678,60,1,3,10,7,2,2,Baby Boomers,76,0,1,50.83484954513646,2
Postgraduate,Partner,0.5425298660008994,41,1,3,6,11,1,1,Gen X,47,0,2,62.536834427425234,2
Undergraduate,Alone,0.38025880323447064,27,2,6,3,5,4,2,Gen X,59,1,1,56.70672097759674,1
Undergraduate,Alone,0.2777190400632302,28,1,1,0,3,4,3,Millennials,42,1,1,887.7727272727273,1
Undergraduate,Partner,0.24830777244708452,8,5,5,2,5,8,1,Gen X,54,2,0,108.80503144654088,0
Undergraduate,Partner,0.28890645025293515,18,2,6,3,5,7,4,Gen X,50,1,0,93.99539170506912,1
Postgraduate,Partner,0.37440266711833725,76,3,3,1,5,3,11,Gen X,54,2,0,276.2121212121212,1
Undergraduate,Partner,0.02287131511644303,0,0,25,0,0,1,10,Gen X,56,1,0,12.334261838440112,0
Postgraduate,Partner,0.2350556333052748,32,2,4,4,8,5,8,Baby Boomers,62,0,0,56.65277777777778,0
PhD,Alone,0.27233930395530276,2,4,3,0,4,7,9,Gen X,57,2,0,434.5,1
Undergraduate,Partner,0.2627919246928544,16,1,2,1,2,8,4,Gen X,46,1,0,583.8253968253969,0
Postgraduate,Alone,0.2265667566734892,56,1,1,0,2,8,12,Millennials,41,1,1,1162.4074074074074,0
Undergraduate,Partner,0.17885633382978278,97,3,4,0,4,9,2,Millennials,41,1,0,127.30569948186528,0
PhD,Alone,0.18556685711773185,15,3,3,0,3,9,9,Gen X,51,1,0,252.5643564356436,0
Undergraduate,Partner,0.5859537853814221,35,0,5,7,9,1,2,Baby Boomers,74,0,2,42.80506558118498,2
Postgraduate,Partner,0.3974628786869655,3,1,2,1,4,4,6,Baby Boomers,63,1,0,418.9,1
Undergraduate,Alone,0.36558340078223606,49,8,6,3,5,7,2,Gen X,50,2,0,128.19518072289156,1
Undergraduate,Partner,0.16021243134087076,4,1,0,0,3,5,12,Baby Boomers,68,1,0,999.7272727272727,0
Undergraduate,Partner,0.3885897522295512,45,6,4,1,5,7,2,Gen X,47,2,0,217.1596958174905,1
Undergraduate,Partner,0.3546488060326202,37,1,3,5,3,4,6,Millennials,34,0,0,130.72010178117048,1
Undergraduate,Partner,0.1709881158038167,39,3,3,0,4,8,10,Millennials,39,1,0,159.7074829931973,0
Undergraduate,Partner,0.3944040928322184,38,2,3,3,8,2,4,Baby Boomers,69,1,0,131.18735891647856,1
PhD,Alone,0.4767639466509806,8,1,5,5,8,3,12,Baby Boomers,62,0,1,37.26659856996936,2
Postgraduate,Partner,0.282443090917876,89,2,3,1,4,7,3,Gen X,54,1,0,228.683908045977,1
Postgraduate,Alone,0.5718715840758871,47,0,9,7,11,3,10,Baby Boomers,78,0,1,41.367613892647725,2
Undergraduate,Alone,0.5851421260905121,75,1,5,5,5,5,4,Baby Boomers,67,1,2,55.867534003548194,2
Undergraduate,Partner,0.09749009419909956,86,2,1,0,3,8,4,Baby Boomers,65,2,0,546.88,0
Postgraduate,Partner,0.5950043733268509,4,0,7,6,8,2,5,Gen X,45,0,3,119.34116192830656,2
Undergraduate,Partner,0.5094252327663253,73,1,6,5,4,4,8,Gen X,50,0,1,88.49720670391062,2
PhD,Partner,0.38536368938847165,46,3,4,3,8,4,12,Gen X,50,1,0,116.85743801652892,1
PhD,Partner,0.23513697352093904,38,4,7,1,6,8,1,Gen X,52,1,1,79.04116222760291,0
Postgraduate,Alone,0.44725781564556,73,1,4,1,6,3,1,Gen X,45,1,0,203.94561933534743,2
Undergraduate,Alone,0.1762428636446249,66,1,1,0,3,6,3,Gen X,55,1,0,968.24,0
PhD,Alone,0.20608853178987752,36,1,1,0,2,6,12,Gen X,58,1,0,2186.153846153846,0
Undergraduate,Partner,0.16738251235811255,29,3,3,2,2,8,9,Gen X,55,1,0,199.81739130434784,0
Undergraduate,Alone,0.23943181549861225,29,1,0,0,3,3,6,Gen X,59,0,0,2079.9375,0
Postgraduate,Alone,0.3244246033931588,6,3,2,0,4,7,9,Gen X,53,2,0,504.5978260869565,1
Undergraduate,Partner,0.21958984059918749,97,2,2,0,3,8,11,Gen X,48,1,0,584.0,0
Undergraduate,Partner,0.42608080787903885,61,3,8,4,8,5,11,Gen X,55,1,0,43.5,2
Undergraduate,Alone,0.29431302881256666,68,4,5,5,3,8,2,Baby Boomers,61,1,1,94.41723356009072,1
PhD,Alone,0.4543544222453382,73,1,3,1,7,2,9,Baby Boomers,66,1,0,243.12720848056537,2
PhD,Partner,0.4379380272284276,90,3,8,2,10,5,3,Gen X,59,1,0,88.10441767068274,2
Undergraduate,Alone,0.47140516591684395,81,1,5,6,5,3,5,Baby Boomers,67,0,0,38.48342245989305,2
Undergraduate,Alone,0.27826451410342506,1,3,4,0,4,8,2,Millennials,39,1,0,237.24848484848485,1
Undergraduate,Partner,0.596559179360242,79,1,7,7,9,2,8,Gen X,48,0,3,49.91035548686244,2
Undergraduate,Partner,0.24727037935611706,92,6,11,2,8,9,1,Millennials,44,0,0,41.05482717520858,0
Undergraduate,Alone,0.4514977992384564,31,1,2,9,13,5,8,Baby Boomers,67,0,0,41.25740181268882,2
Postgraduate,Partner,0.2661028154696974,46,1,0,0,3,6,3,Gen X,50,2,0,1621.0434782608695,1
Undergraduate,Partner,0.26285126170070433,14,1,2,1,2,9,3,Millennials,42,0,0,557.4242424242424,0
Undergraduate,Partner,0.20275454301611118,89,3,2,0,3,8,4,Gen X,58,2,0,755.2162162162163,0
Undergraduate,Alone,0.16217566334811137,31,2,1,0,3,6,3,Baby Boomers,74,2,0,1060.142857142857,0
Undergraduate,Partner,0.21885295134026528,75,1,0,0,3,8,9,Gen X,53,3,0,1375.5,0
Undergraduate,Partner,0.20725315526698143,42,3,2,0,4,6,2,Gen X,47,1,0,366.5,0
Postgraduate,Partner,0.30812521030251255,53,1,2,0,3,6,4,Millennials,43,1,0,554.620253164557,1
Undergraduate,Partner,0.33534952994703393,53,6,4,2,5,6,1,Baby Boomers,69,2,0,181.8679245283019,1
Postgraduate,Partner,0.4981405189715782,23,2,8,3,6,4,2,Baby Boomers,73,1,0,65.55489361702128,2
PhD,Partner,0.4679634214916349,57,2,8,5,13,4,2,Gen X,60,1,0,54.65287356321839,2
Postgraduate,Partner,0.23595678453606084,49,2,2,0,4,5,2,Gen X,46,1,0,712.2826086956521,0
Undergraduate,Partner,0.2147868667775816,6,1,0,0,3,6,3,Gen X,60,2,0,1186.88,0
Undergraduate,Alone,0.16950545542299744,29,1,1,0,3,4,10,Baby Boomers,72,0,0,505.9130434782609,0
Postgraduate,Partner,0.3458227140491458,5,4,10,5,7,8,9,Baby Boomers,76,1,1,57.107551487414185,1
Postgraduate,Partner,0.0482916794729126,98,4,2,1,3,9,8,Millennials,40,1,0,75.0,0
PhD,Alone,0.4506020623940969,80,2,11,8,4,6,3,Baby Boomers,78,1,1,73.24408602150538,2
Undergraduate,Partner,0.4457160279641449,4,3,7,2,11,5,11,Baby Boomers,70,1,0,77.44815668202764,2
Undergraduate,Partner,0.12795564099283477,70,3,3,0,3,8,11,Gen X,49,1,0,392.2,0
Undergraduate,Partner,0.3815945543975429,32,4,11,6,8,7,4,Gen X,50,1,0,44.37619047619047,1
Undergraduate,Partner,0.2841741841671045,82,1,6,2,3,8,9,Millennials,41,1,1,96.7608695652174,1
Undergraduate,Partner,0.41039631443975993,27,2,3,3,7,2,12,Baby Boomers,75,1,0,155.36989795918367,1
Undergraduate,Partner,0.4892588523720886,94,4,10,3,12,6,10,Gen X,48,2,0,67.92605951307485,2
Undergraduate,Alone,0.40916685857518165,23,4,4,4,10,3,6,Baby Boomers,74,1,0,94.97496087636932,1
Undergraduate,Partner,0.2752346717624654,97,1,2,0,3,7,3,Millennials,41,1,0,489.62025316455697,1
Undergraduate,Partner,0.41329888448344515,25,1,10,3,10,6,2,Millennials,43,0,1,36.88648648648649,2
Undergraduate,Alone,0.3449424857400206,92,1,5,4,8,4,5,Millennials,34,0,0,71.91763005780346,1
Undergraduate,Alone,0.5301673743060012,98,10,4,6,9,7,9,Gen X,55,3,0,59.82255747126437,2
Undergraduate,Partner,0.2101900660380459,19,2,2,0,3,6,11,Millennials,44,1,0,659.2954545454545,0
Postgraduate,Partner,0.31592056317496386,80,1,2,0,3,5,12,Gen X,46,1,0,901.14,1
Undergraduate,Partner,0.2652218595098252,80,8,4,3,6,7,9,Gen X,54,1,0,79.55032119914347,1
Undergraduate,Alone,0.30310334362004765,79,3,4,1,4,6,11,Gen X,55,1,0,192.914798206278,1
Undergraduate,Partner,0.36530375206679766,50,1,3,1,4,4,6,Baby Boomers,66,1,0,336.4177215189873,1
Undergraduate,Partner,0.435133947841165,60,1,7,8,12,4,9,Gen X,52,0,2,53.9289843104872,2
Undergraduate,Alone,0.49521833308157986,44,2,2,5,5,6,8,Gen X,55,1,0,48.55047619047619,2
Postgraduate,Partner,0.5188553464911642,0,1,5,6,10,1,12,Baby Boomers,78,0,0,67.08940397350993,2
Undergraduate,Partner,0.2366744142225657,28,1,1,0,3,4,3,Baby Boomers,74,2,0,764.4418604651163,0
Undergraduate,Alone,0.38093276038458684,35,6,7,2,6,7,9,Gen X,50,2,1,105.88425047438332,1
Undergraduate,Alone,0.49444984221337035,49,2,6,3,4,2,6,Baby Boomers,66,1,0,81.88841201716738,2
Postgraduate,Alone,0.2637540683703052,46,2,3,0,3,8,6,Baby Boomers,70,2,0,520.0985915492957,0
Undergraduate,Partner,0.3390157212799452,97,1,1,0,3,4,6,Baby Boomers,72,2,0,903.5925925925926,1
Undergraduate,Alone,0.17099534290834958,51,1,3,0,3,8,3,Gen X,60,0,0,182.0,0
Undergraduate,Alone,0.4669210579186632,80,3,2,10,12,7,10,Gen X,52,1,0,44.04210526315789,2
PhD,Alone,0.4618063569914858,10,3,7,3,13,5,7,Gen X,49,1,0,67.87137330754352,2
Undergraduate,Partner,0.4021540387781112,29,2,9,2,12,7,1,Baby Boomers,75,1,0,54.65257352941177,1
Undergraduate,Partner,0.27315528948256484,74,3,3,1,3,7,12,Gen X,56,1,0,280.007299270073,1
PhD,Partner,0.4610441906726109,54,1,4,4,8,2,10,Millennials,43,0,0,56.30064308681672,2
Undergraduate,Partner,0.3001479419984735,93,2,2,0,3,4,1,Gen X,47,2,0,1037.9024390243903,1
Undergraduate,Partner,0.44692332346736474,63,5,9,6,12,6,8,Gen X,51,1,0,57.44889267461669,2
Undergraduate,Alone,0.4447326518836683,92,2,4,5,4,2,1,Baby Boomers,74,1,0,67.51863041289023,2
Undergraduate,Partner,0.2978460718261749,40,1,2,1,3,4,9,Baby Boomers,77,0,0,421.92,1
PhD,Partner,0.5011736779129866,70,2,4,7,4,7,10,Baby Boomers,73,1,0,46.19642857142857,2
Undergraduate,Partner,0.22913395059212308,96,2,3,0,4,5,4,Millennials,41,1,0,324.09183673469386,0
Undergraduate,Partner,0.24663402544149682,81,1,1,0,3,7,10,Gen X,46,1,0,715.625,0
Undergraduate,Partner,0.3738187031069567,63,3,6,2,8,5,8,Baby Boomers,76,1,0,105.18497109826588,1
Undergraduate,Partner,0.470880556083367,85,1,6,3,10,3,12,Baby Boomers,69,1,0,100.51188811188813,2
Undergraduate,Partner,0.18402720544482587,51,1,1,1,2,8,9,Gen X,56,1,0,683.5945945945946,0
PhD,Alone,0.29662303657197764,23,2,5,2,11,5,1,Millennials,38,0,0,64.31852986217459,1
Undergraduate,Partner,0.4582391777189856,95,1,9,6,5,5,7,Millennials,42,0,0,47.78006872852234,2
Undergraduate,Alone,0.43182657021469595,11,2,5,5,7,4,2,Gen X,55,1,0,107.4966777408638,2
Postgraduate,Partner,0.20237640896308534,42,1,1,1,2,6,7,Gen X,48,1,0,1072.6538461538462,0
Undergraduate,Alone,0.1611543879052727,77,1,2,1,3,5,3,Baby Boomers,65,0,0,216.8921568627451,0
Undergraduate,Partner,0.20177390012616123,40,2,3,0,4,8,8,Gen X,52,1,0,157.9715909090909,0
Undergraduate,Partner,0.35631945439823787,32,4,6,2,5,8,11,Baby Boomers,65,1,0,119.2863741339492,1
Undergraduate,Partner,0.4526217964213043,48,1,9,7,13,4,1,Millennials,37,0,0,50.13689604685212,2
Undergraduate,Partner,0.3867450660885963,24,3,8,9,7,7,2,Gen X,56,1,0,56.739260739260736,1
Postgraduate,Partner,0.5488003980011554,61,1,4,6,7,2,12,Millennials,33,0,0,90.53069719042664,2
Undergraduate,Partner,0.5126041742025671,6,1,6,9,7,2,3,Baby Boomers,66,1,1,52.58432147562582,2
Undergraduate,Alone,0.22275160515933407,16,2,1,1,4,3,10,Gen X,45,1,0,550.5,0
Postgraduate,Partner,0.24501787702105443,39,1,0,0,3,4,11,Gen X,54,1,0,1550.409090909091,0
Postgraduate,Alone,0.3665704708402884,2,7,5,1,8,7,8,Gen X,51,2,0,133.4175,1
Undergraduate,Partner,0.1631012047100852,49,1,1,0,2,7,10,Gen X,56,0,0,861.1538461538462,0
Undergraduate,Partner,0.4679634214916349,31,1,4,1,7,2,5,Gen X,49,1,0,203.77714285714285,2
Undergraduate,Partner,0.509626144597617,58,1,4,10,7,1,12,Millennials,32,0,2,65.16776315789474,2
Postgraduate,Partner,0.3458227140491458,5,4,10,5,7,8,9,Baby Boomers,76,1,1,57.107551487414185,1
PhD,Partner,0.338435167965791,90,1,1,0,3,5,5,Baby Boomers,75,2,0,1217.475,1
Undergraduate,Partner,0.5142513927775516,47,1,3,7,8,1,9,Gen X,50,0,0,58.62765179224579,2
Undergraduate,Alone,0.3718164816858457,25,5,4,1,5,6,5,Baby Boomers,69,2,0,205.5,1
Postgraduate,Partner,0.5233619918612997,60,2,4,4,10,6,9,Gen X,49,1,2,39.90696541646371,2
Undergraduate,Partner,0.4931310537374696,67,1,2,3,4,6,11,Gen X,50,1,2,55.281976744186046,2
Postgraduate,Partner,0.3656012480453587,40,1,1,0,3,4,3,Gen X,49,2,0,1182.3111111111111,1
PhD,Partner,0.4494757914615847,63,3,6,7,11,3,5,Baby Boomers,76,1,0,69.58094262295081,2
Postgraduate,Partner,0.10619492633783886,1,2,1,0,3,9,9,Millennials,41,1,0,290.11764705882354,0
PhD,Partner,0.5038609660192994,89,2,8,4,6,3,2,Gen X,51,1,2,61.81012658227848,2
Undergraduate,Partner,0.10149567320182297,40,1,2,0,4,6,2,Gen X,53,0,0,189.17333333333332,0
Undergraduate,Partner,0.14868401563765468,5,2,2,0,3,7,10,Millennials,39,1,0,358.3333333333333,0
Postgraduate,Partner,0.3974628786869655,3,1,2,1,4,4,6,Baby Boomers,63,1,0,418.9,1
Undergraduate,Alone,0.4767586234813525,1,2,7,2,8,5,12,Gen X,55,1,1,146.8148893360161,2
Postgraduate,Partner,0.3350735629877262,24,3,5,1,4,7,6,Baby Boomers,76,1,0,181.01503759398497,1
Undergraduate,Alone,0.5254074598089328,89,1,5,3,12,2,9,Baby Boomers,64,0,1,41.04287138584248,2
Undergraduate,Alone,0.3953227113870475,48,6,8,2,7,7,6,Baby Boomers,70,2,0,94.7560975609756,1
PhD,Partner,0.3152701383433304,31,1,7,3,13,6,12,Millennials,44,0,1,44.02840352595494,1
Undergraduate,Partner,0.24822080661791082,68,2,1,0,3,4,5,Baby Boomers,72,2,0,1572.1363636363635,0
Postgraduate,Partner,0.30309067813760343,46,1,2,2,2,5,11,Gen X,51,1,0,323.4436090225564,1
Postgraduate,Partner,0.32015672091320496,92,5,7,1,6,7,7,Baby Boomers,71,1,0,104.65903890160185,1
Postgraduate,Partner,0.44159477266054864,80,2,6,8,10,4,12,Gen X,56,1,0,65.6229022704837,2
Postgraduate,Partner,0.20128321782258668,16,2,2,0,3,7,8,Millennials,44,1,0,486.5438596491228,0
PhD,Partner,0.4597834498610718,50,2,6,8,11,2,1,Baby Boomers,73,1,0,67.2495183044316,2
Postgraduate,Alone,0.4727582447783317,93,1,3,10,8,2,4,Baby Boomers,63,0,0,45.91036236490782,2
Undergraduate,Alone,0.18776530130611338,51,1,0,1,2,7,10,Gen X,54,1,0,922.0714285714286,0
Postgraduate,Partner,0.26758028919319254,24,2,3,0,4,7,9,Gen X,49,1,0,304.9512195121951,1
Postgraduate,Partner,0.18319223661843917,79,1,1,0,2,7,8,Gen X,49,2,0,1936.6153846153843,0
Undergraduate,Partner,0.3066812441266925,26,3,3,0,4,8,8,Gen X,45,1,0,330.1969696969697,1
Postgraduate,Partner,0.36575591098456034,86,4,5,2,12,5,8,Baby Boomers,69,1,0,72.71857923497268,1
Undergraduate,Partner,0.34705979384997737,68,2,1,0,4,5,6,Baby Boomers,68,2,1,759.3333333333334,1
Undergraduate,Partner,0.5383742753294257,98,1,5,6,12,2,10,Gen X,53,0,3,52.05763335377069,2
Undergraduate,Partner,0.41256126022415146,34,2,7,1,8,5,8,Gen X,59,1,0,100.79934210526316,2
PhD,Partner,0.525412530211472,60,1,4,3,10,2,3,Millennials,39,0,1,45.18825466520308,2
PhD,Partner,0.43464547821232,3,4,8,4,7,6,9,Gen X,60,0,0,50.87363494539782,2
Undergraduate,Partner,0.24152856327504074,65,1,1,0,2,7,11,Gen X,51,3,0,4198.75,0
Undergraduate,Alone,0.22387642995274346,83,1,1,0,3,7,4,Gen X,49,1,0,720.7441860465116,0
Postgraduate,Alone,0.4732498198856774,64,1,5,6,8,3,3,Gen X,49,0,1,37.44640082858623,2
PhD,Partner,0.6931471805599453,85,0,0,0,0,0,8,Baby Boomers,76,0,0,19615.5,2
Undergraduate,Partner,0.1154742217235434,69,3,2,1,2,8,8,Gen X,45,1,0,155.38834951456312,0
Postgraduate,Partner,0.4361268037977694,48,3,3,5,6,2,1,Baby Boomers,68,0,0,56.0196749358426,2
Undergraduate,Partner,0.3977279174792487,21,1,8,2,4,7,4,Gen X,60,1,0,148.5873417721519,1
Undergraduate,Alone,0.2875952486124727,30,5,3,4,3,6,10,Gen X,56,2,1,157.32558139534885,1
Undergraduate,Alone,0.1498805016570593,39,1,1,1,2,7,5,Gen X,55,1,0,823.48,0
Postgraduate,Alone,0.42020045327851135,76,1,2,2,5,2,3,Baby Boomers,71,1,0,338.5783783783784,2
Postgraduate,Alone,0.21314609213017643,11,4,3,2,2,9,8,Gen X,59,2,0,163.52777777777777,0
Undergraduate,Alone,0.1406780964593189,26,1,1,0,3,8,1,Gen X,51,1,0,879.3636363636364,0
Undergraduate,Partner,0.25622335468896357,34,2,2,0,3,6,1,Gen X,54,2,0,813.3636363636364,0
Undergraduate,Alone,0.2642150420206538,72,5,2,1,4,5,2,Gen X,57,2,0,393.5851063829787,0
Undergraduate,Partner,0.17143609754521485,13,1,2,0,4,6,2,Baby Boomers,68,0,0,290.60493827160496,0
Undergraduate,Alone,0.4352726741122589,58,7,9,4,8,6,1,Gen X,52,1,2,81.87092731829574,2
Undergraduate,Alone,0.5057812167076959,12,1,11,3,4,4,11,Baby Boomers,68,0,1,58.8448275862069,2
PhD,Partner,0.21520182606565638,23,1,2,0,2,9,3,Gen X,54,1,0,782.421052631579,0
Postgraduate,Partner,0.2919912691173715,33,4,3,1,3,5,3,Baby Boomers,65,3,0,676.639344262295,1
PhD,Partner,0.4251395812456734,30,4,4,1,7,5,7,Gen X,52,2,0,211.72,2
PhD,Partner,0.3015125710312032,15,2,1,1,4,4,10,Baby Boomers,63,1,0,486.0113636363636,1
Postgraduate,Partner,0.3437575074778802,25,2,2,0,3,7,12,Baby Boomers,67,2,0,918.0,1
Undergraduate,Partner,0.4565512991060042,4,2,5,3,6,4,9,Gen X,53,0,1,38.837822671156005,2
Undergraduate,Partner,0.12416847351250779,80,4,3,1,3,8,1,Gen X,49,1,0,252.1764705882353,0
Undergraduate,Alone,0.2875952486124727,30,5,3,4,3,6,10,Gen X,56,2,1,157.32558139534885,1
Postgraduate,Partner,0.22091074932865096,6,1,1,0,3,7,6,Gen X,49,1,0,985.8064516129032,0
Postgraduate,Partner,0.23175578206321354,16,2,2,0,4,6,5,Millennials,42,1,0,487.06060606060606,0
Postgraduate,Alone,0.2947920600290133,57,5,3,1,4,6,4,Baby Boomers,61,2,0,239.72988505747125,1
Postgraduate,Partner,0.2454674418900998,9,1,1,0,3,3,1,Gen X,50,1,0,1220.571428571429,0
PhD,Partner,0.39651738570628525,59,2,7,4,9,6,3,Baby Boomers,70,1,1,80.00273597811217,1
Undergraduate,Alone,0.403437967776684,78,1,4,1,6,4,1,Gen X,60,1,0,217.8321167883212,1
PhD,Partner,0.41034511727948464,90,3,9,10,4,6,10,Baby Boomers,61,1,0,35.80011757789536,1
Undergraduate,Partner,0.4222093900621081,74,1,6,2,4,6,3,Gen X,45,1,0,201.90384615384616,2
Undergraduate,Partner,0.3299698012672144,10,6,5,1,8,6,8,Baby Boomers,68,1,0,114.29951690821257,1
Postgraduate,Alone,0.4867797080120778,63,1,6,5,11,3,6,Baby Boomers,76,0,1,47.8332268370607,2
Undergraduate,Alone,0.10971261460515248,13,2,1,0,3,7,10,Millennials,33,1,0,525.9655172413793,0
PhD,Alone,0.2277624141883549,98,2,2,1,3,8,6,Gen X,51,1,0,335.74468085106383,0
Undergraduate,Alone,0.471977640090888,4,3,5,4,8,2,2,Baby Boomers,71,1,0,53.86472346786248,2
Postgraduate,Alone,0.5692544476178735,94,0,4,3,7,3,3,Millennials,35,0,4,83.4908424908425,2
Undergraduate,Partner,0.5635506168758915,91,1,4,8,5,1,12,Millennials,41,0,3,60.851926977687626,2
Undergraduate,Alone,0.2964126766645252,66,1,1,0,3,4,11,Millennials,44,2,0,777.1666666666666,1
Undergraduate,Alone,0.45684457574129056,14,1,9,1,7,6,3,Gen X,60,1,1,121.9419014084507,2
Postgraduate,Alone,0.43734018773605576,77,1,11,3,12,7,6,Gen X,55,0,3,54.80066722268557,2
Undergraduate,Partner,0.4105612652392921,41,2,6,4,11,4,1,Gen X,50,1,0,69.79839633447881,1
Undergraduate,Partner,0.4714105176601744,21,3,6,3,5,3,7,Baby Boomers,74,1,0,59.32811211871393,2
Undergraduate,Partner,0.4345899551994051,25,2,9,3,8,6,3,Baby Boomers,70,1,2,89.20656634746922,2
PhD,Partner,0.5092655048187475,2,1,5,6,7,2,1,Gen X,50,0,2,38.75379344101811,2
Postgraduate,Alone,0.5205687365917481,51,1,4,2,10,2,12,Gen X,58,0,0,42.989963021658745,2
PhD,Partner,0.3368017004921724,3,5,7,1,6,8,10,Gen X,52,1,0,114.22641509433964,1
Undergraduate,Partner,0.3638745380994906,32,2,7,3,3,7,1,Gen X,54,1,1,92.02434782608697,1
Undergraduate,Partner,0.27696527689760564,84,2,3,1,6,5,10,Baby Boomers,70,1,0,151.5408560311284,1
Undergraduate,Partner,0.1895333532887074,49,3,3,0,3,8,11,Gen X,51,1,0,465.4821428571428,0
PhD,Partner,0.3113335572658982,69,4,8,2,7,8,3,Gen X,53,1,1,81.78044280442805,1
Undergraduate,Partner,0.2999510278333567,96,1,1,1,4,2,4,Baby Boomers,61,0,0,340.184,1
Undergraduate,Alone,0.19250854453181687,23,3,2,1,3,5,5,Gen X,47,1,0,383.8695652173913,0
Postgraduate,Partner,0.365773755169141,18,1,1,0,3,4,3,Baby Boomers,68,1,0,1330.825,1
Undergraduate,Partner,0.4484084912464232,8,4,7,4,13,5,1,Baby Boomers,65,1,1,66.64960629921259,2
Postgraduate,Partner,0.493999974942781,21,1,8,3,11,3,2,Gen X,53,1,1,84.05071664829107,2
PhD,Partner,0.5344174392424355,60,1,7,10,6,2,5,Baby Boomers,69,0,1,53.71455938697318,2
Postgraduate,Partner,0.4361268037977694,48,3,3,5,6,2,1,Baby Boomers,68,0,0,56.0196749358426,2
Undergraduate,Partner,0.1835348722751725,36,2,1,1,3,3,3,Gen X,53,1,0,548.3478260869565,0
Postgraduate,Alone,0.5616746866047284,36,1,7,5,12,2,2,Millennials,42,0,0,54.51094890510949,2
Undergraduate,Alone,0.28927250832539203,63,1,1,1,2,7,2,Gen X,54,2,0,692.3898305084746,1
Undergraduate,Partner,0.1994304751992133,2,1,0,0,3,6,8,Baby Boomers,78,0,0,1615.8235294117646,0
Postgraduate,Partner,0.5254835131477109,38,1,7,7,10,3,11,Baby Boomers,68,0,2,44.43982730706961,2
Undergraduate,Partner,0.48119893235622696,61,2,9,5,6,6,8,Baby Boomers,68,1,1,48.300392670157066,2
Postgraduate,Alone,0.05901908536294804,52,4,3,0,3,8,3,Baby Boomers,73,2,0,252.0,0
Undergraduate,Alone,0.3050139929044904,25,1,3,0,4,7,4,Gen X,51,0,0,307.2482269503546,1
Undergraduate,Partner,0.37971344463302237,63,2,6,6,3,6,8,Gen X,52,1,1,101.81868131868131,1
Undergraduate,Partner,0.3493903174866549,10,7,5,4,4,6,6,Baby Boomers,71,2,1,101.002,1
Undergraduate,Partner,0.2647942504301028,65,4,3,0,3,8,6,Gen X,50,2,0,607.9508196721312,1
Undergraduate,Alone,0.11684841984720065,71,2,2,2,2,8,8,Millennials,35,1,0,152.68867924528303,0
Undergraduate,Alone,0.39217626314691056,0,4,8,8,6,6,11,Gen X,56,1,0,82.00426136363636,1
PhD,Partner,0.3368017004921724,3,5,7,1,6,8,10,Gen X,52,1,0,114.22641509433964,1
Undergraduate,Partner,0.4812201305300051,88,2,5,5,11,2,1,Gen X,47,1,0,86.93404004711425,2
Undergraduate,Partner,0.13756680377133665,15,1,1,0,4,6,2,Millennials,35,0,0,222.6941176470588,0
Undergraduate,Alone,0.25691995992774,80,6,3,1,5,8,10,Gen X,57,2,0,180.36683417085428,0
Undergraduate,Partner,0.41101616091965704,17,4,9,3,4,7,8,Gen X,45,1,0,53.19442022667829,2
Undergraduate,Partner,0.23174217990591123,76,4,2,1,3,7,3,Baby Boomers,71,2,1,595.2592592592592,0
Undergraduate,Partner,0.10713521427393607,52,1,1,0,3,6,12,Baby Boomers,62,1,0,346.93023255813955,0
Undergraduate,Alone,0.31647684100319934,28,2,1,1,2,4,7,Baby Boomers,62,2,0,851.811320754717,1
Postgraduate,Alone,0.29514958709474737,31,6,8,1,7,8,2,Baby Boomers,70,1,0,80.17082533589252,1
Undergraduate,Partner,0.5553419191086743,42,1,6,2,9,2,2,Millennials,44,0,0,54.42082563154652,2
Postgraduate,Alone,0.271150037272402,24,2,2,0,3,7,5,Baby Boomers,75,2,0,845.6444444444444,1
Postgraduate,Alone,0.5166736686468519,42,1,4,6,8,2,10,Millennials,30,0,0,56.179094076655055,2
Undergraduate,Partner,0.03019451058223292,12,0,1,0,0,13,7,Gen X,49,1,0,165.78125,0
Undergraduate,Partner,0.2629633331100866,88,1,1,0,2,6,12,Baby Boomers,71,2,0,2300.4375,0
Undergraduate,Partner,0.20613737558742268,67,2,2,0,3,8,3,Millennials,42,1,0,546.6730769230769,0
PhD,Alone,0.5238851771062035,54,0,4,6,7,1,4,Baby Boomers,77,0,0,66.47649918962723,2
Undergraduate,Partner,0.1659017564666661,40,1,1,0,2,8,6,Gen X,47,1,0,1518.3333333333333,0
