Education,Marital_Status,Income,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio,Generation
Undergraduate,Partner,39898.0,20.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,71.0,1.0,0.0,297.74626865671644,Baby Boomers
PhD,Alone,51141.0,96.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,85.0,0.0,0.0,325.7388535031847,Silent Generation
Undergraduate,Partner,56939.0,19.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,49.0,1.0,0.0,101.49554367201426,Gen X
Undergraduate,Alone,80872.0,60.0,483.0,72.0,556.625,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,74.0,0.0,0.0,60.532934131736525,Baby Boomers
PhD,Partner,72335.0,2.0,1226.5,79.5,556.625,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,49.0,0.0,0.0,34.57695984703633,Gen X
PhD,Alone,61798.0,13.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,61.0,0.0,0.0,133.47300215982722,Baby Boomers
PhD,Alone,76842.0,37.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,75.0,0.0,0.0,68.00176991150443,Baby Boomers
Undergraduate,Partner,29478.0,59.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,49.0,1.0,0.0,969.270749587855,Gen X
Undergraduate,Alone,46998.0,55.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,69.0,1.0,0.0,124.6631299734748,Baby Boomers
Undergraduate,Alone,96843.0,60.0,448.0,71.0,556.625,40.0,17.0,17.0,1.0,6.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,35.0,0.0,0.0,62.722150259067355,Millennials
PhD,Alone,56551.0,48.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,75.0,2.0,0.0,409.78985507246375,Baby Boomers
Postgraduate,Partner,70053.0,38.0,512.0,53.0,98.0,81.0,81.0,89.0,3.0,8.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,60.0,1.0,0.0,69.22233201581028,Gen X
PhD,Alone,71670.0,8.0,1226.5,16.0,128.0,0.0,0.0,126.5,1.0,5.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,63.0,0.0,0.0,40.5832389580974,Baby Boomers
Undergraduate,Partner,44359.0,19.0,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,47.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Alone,40887.0,32.0,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,73.0,2.0,0.0,253.95652173913044,Baby Boomers
Undergraduate,Alone,48877.0,27.0,102.0,1.0,15.0,2.0,0.0,24.0,1.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,59.0,1.0,0.0,339.4236111111111,Gen X
Undergraduate,Partner,74485.0,58.0,499.0,79.5,556.625,120.5,49.0,49.0,1.0,6.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,78.0,0.0,0.0,42.9555940023068,Baby Boomers
Undergraduate,Partner,64474.0,59.0,381.0,35.0,172.0,56.0,81.0,93.0,2.0,8.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,53.0,1.0,0.0,78.34021871202916,Gen X
Undergraduate,Partner,77226.0,29.0,631.0,43.0,239.0,120.5,76.0,21.0,2.0,6.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,62.0,1.0,0.0,67.86115992970123,Baby Boomers
Undergraduate,Alone,72643.0,60.0,526.0,79.5,553.0,120.5,81.0,53.0,1.0,3.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,76.0,0.0,0.0,50.83484954513646,Baby Boomers
Postgraduate,Partner,85738.0,41.0,913.0,26.0,376.0,17.0,26.0,13.0,1.0,3.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,47.0,0.0,0.0,62.536834427425234,Gen X
Undergraduate,Alone,55686.0,27.0,673.0,0.0,199.0,37.0,47.0,26.0,2.0,6.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,59.0,1.0,0.0,56.70672097759674,Gen X
Undergraduate,Alone,39062.0,28.0,23.0,0.0,9.0,0.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,42.0,1.0,0.0,887.7727272727273,Millennials
Undergraduate,Partner,34600.0,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,54.0,2.0,0.0,108.80503144654088,Gen X
Undergraduate,Partner,40794.0,18.0,261.0,23.0,73.0,4.0,23.0,50.0,2.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,50.0,1.0,0.0,93.99539170506912,Gen X
Postgraduate,Partner,54690.0,76.0,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,54.0,2.0,0.0,276.2121212121212,Gen X
Undergraduate,Partner,4428.0,0.0,16.0,4.0,12.0,2.0,4.0,126.5,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,56.0,1.0,0.0,12.334261838440112,Gen X
Postgraduate,Partner,32632.0,32.0,63.0,79.5,137.0,120.5,19.0,53.0,2.0,4.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,62.0,0.0,0.0,56.65277777777778,Baby Boomers
PhD,Alone,38236.0,2.0,58.0,0.0,18.0,2.0,0.0,10.0,4.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,57.0,2.0,0.0,434.5,Gen X
Undergraduate,Partner,36781.0,16.0,29.0,1.0,17.0,0.0,3.0,13.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,46.0,1.0,0.0,583.8253968253969,Gen X
Postgraduate,Alone,31385.0,56.0,3.0,2.0,12.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,41.0,1.0,0.0,969.270749587855,Millennials
Undergraduate,Partner,24570.0,97.0,28.0,34.0,62.0,11.0,14.0,44.0,3.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,41.0,1.0,0.0,127.30569948186529,Millennials
PhD,Alone,25509.0,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,51.0,1.0,0.0,252.56435643564356,Gen X
Undergraduate,Partner,94642.0,35.0,879.0,79.5,556.625,106.0,81.0,126.5,0.0,5.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,74.0,0.0,0.0,42.805065581184984,Baby Boomers
Postgraduate,Partner,58646.0,3.0,62.0,1.0,44.0,6.0,5.0,22.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,63.0,1.0,0.0,418.9,Baby Boomers
Undergraduate,Alone,53201.0,49.0,280.0,7.0,81.0,20.0,0.0,27.0,6.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,50.0,2.0,0.0,128.19518072289156,Gen X
Undergraduate,Partner,21994.0,4.0,9.0,0.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,68.0,1.0,0.0,969.270749587855,Baby Boomers
Undergraduate,Partner,57113.0,45.0,182.0,4.0,33.0,0.0,2.0,42.0,6.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,47.0,2.0,0.0,217.1596958174905,Gen X
Undergraduate,Partner,51373.0,37.0,83.0,2.0,101.0,64.0,26.0,117.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,34.0,0.0,0.0,130.72010178117048,Millennials
Undergraduate,Partner,23477.0,39.0,38.0,15.0,54.0,3.0,8.0,29.0,3.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,39.0,1.0,0.0,159.7074829931973,Millennials
Undergraduate,Partner,58116.0,38.0,228.0,19.0,130.0,4.0,11.0,51.0,2.0,3.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,69.0,1.0,0.0,131.18735891647856,Baby Boomers
PhD,Alone,72968.0,8.0,1092.0,37.0,556.625,120.5,37.0,55.0,1.0,5.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,62.0,0.0,0.0,37.266598569969354,Baby Boomers
Postgraduate,Partner,39791.0,89.0,85.0,15.0,27.0,13.0,13.0,21.0,2.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,54.0,1.0,0.0,228.683908045977,Gen X
Postgraduate,Alone,91712.0,47.0,1226.5,24.0,556.625,94.0,29.0,48.0,0.0,9.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,78.0,0.0,0.0,41.367613892647725,Baby Boomers
Undergraduate,Alone,94472.0,75.0,1017.0,33.0,417.0,108.0,81.0,16.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,67.0,1.0,0.0,55.867534003548194,Baby Boomers
Undergraduate,Partner,13672.0,86.0,6.0,2.0,9.0,2.0,1.0,5.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,65.0,2.0,0.0,546.88,Baby Boomers
Postgraduate,Partner,96547.0,4.0,448.0,21.0,125.0,52.0,81.0,62.0,0.0,7.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,45.0,0.0,0.0,119.34116192830655,Gen X
Undergraduate,Partner,79205.0,73.0,504.0,23.0,117.0,120.5,28.0,44.0,1.0,6.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,50.0,0.0,0.0,88.49720670391062,Gen X
PhD,Partner,56559.0,46.0,226.0,22.0,133.0,41.0,31.0,31.0,3.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,50.0,1.0,0.0,116.85743801652893,Gen X
PhD,Partner,32644.0,38.0,239.0,3.0,141.0,0.0,7.0,23.0,4.0,7.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,52.0,1.0,0.0,79.04116222760291,Gen X
Postgraduate,Alone,67506.0,73.0,90.0,38.0,67.0,33.0,36.0,67.0,1.0,4.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,45.0,1.0,0.0,203.94561933534743,Gen X
Undergraduate,Alone,24206.0,66.0,7.0,2.0,8.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,55.0,1.0,0.0,968.24,Gen X
PhD,Alone,28420.0,36.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,58.0,1.0,0.0,969.270749587855,Gen X
Undergraduate,Partner,22979.0,29.0,16.0,17.0,19.0,20.0,21.0,22.0,3.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,55.0,1.0,0.0,199.81739130434784,Gen X
Undergraduate,Alone,33279.0,29.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,59.0,0.0,0.0,969.270749587855,Gen X
Postgraduate,Alone,46423.0,6.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,53.0,2.0,0.0,504.5978260869565,Gen X
Undergraduate,Partner,30368.0,97.0,35.0,0.0,13.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,48.0,1.0,0.0,584.0,Gen X
Undergraduate,Partner,63684.0,61.0,575.0,79.5,428.0,120.5,81.0,80.0,3.0,8.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,55.0,1.0,0.0,43.5,Gen X
Undergraduate,Alone,41638.0,68.0,315.0,0.0,31.0,4.0,0.0,91.0,4.0,5.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,61.0,1.0,0.0,94.41723356009071,Baby Boomers
PhD,Alone,68805.0,73.0,182.0,2.0,49.0,17.0,13.0,20.0,1.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,66.0,1.0,0.0,243.12720848056537,Baby Boomers
PhD,Partner,65814.0,90.0,561.0,14.0,113.0,10.0,14.0,35.0,3.0,8.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,59.0,1.0,0.0,88.10441767068274,Gen X
Undergraduate,Alone,71964.0,81.0,587.0,51.0,556.625,120.5,34.0,86.0,1.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,67.0,0.0,0.0,38.48342245989305,Baby Boomers
Undergraduate,Alone,39146.0,1.0,94.0,1.0,33.0,13.0,12.0,12.0,3.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,39.0,1.0,0.0,237.24848484848485,Millennials
Undergraduate,Partner,96876.0,79.0,908.0,43.0,556.625,40.0,81.0,21.0,1.0,7.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,48.0,0.0,0.0,49.91035548686244,Gen X
Undergraduate,Partner,34445.0,92.0,228.0,79.5,122.0,120.5,81.0,30.0,6.0,11.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,44.0,0.0,0.0,41.05482717520858,Millennials
Undergraduate,Alone,68281.0,31.0,995.0,79.5,417.0,42.0,48.0,41.0,1.0,2.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,67.0,0.0,0.0,41.25740181268882,Baby Boomers
Postgraduate,Partner,37284.0,46.0,11.0,1.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,50.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Partner,36790.0,14.0,3.0,3.0,14.0,15.0,21.0,10.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,42.0,0.0,0.0,557.4242424242424,Millennials
Undergraduate,Partner,27943.0,89.0,12.0,1.0,16.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,58.0,2.0,0.0,755.2162162162163,Gen X
Undergraduate,Alone,22263.0,31.0,17.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,74.0,2.0,0.0,969.270749587855,Baby Boomers
Undergraduate,Partner,30261.0,75.0,8.0,0.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,53.0,2.5,0.0,969.270749587855,Gen X
Undergraduate,Partner,28587.0,42.0,22.0,4.0,17.0,12.0,10.0,13.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,47.0,1.0,0.0,366.5,Gen X
Postgraduate,Partner,43815.0,53.0,14.0,10.0,29.0,4.0,7.0,15.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,43.0,1.0,0.0,554.620253164557,Millennials
Undergraduate,Partner,48195.0,53.0,106.0,27.0,68.0,52.0,7.0,5.0,6.0,4.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,69.0,2.0,0.0,181.8679245283019,Baby Boomers
Postgraduate,Partner,77027.0,23.0,820.0,57.0,242.0,45.0,0.0,11.0,2.0,8.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,73.0,1.0,0.0,65.55489361702128,Baby Boomers
PhD,Partner,71322.0,57.0,753.0,43.0,226.0,69.0,10.0,126.5,2.0,8.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,60.0,1.0,0.0,54.65287356321839,Gen X
Postgraduate,Partner,32765.0,49.0,13.0,3.0,17.0,7.0,3.0,3.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,46.0,1.0,0.0,712.2826086956521,Gen X
Undergraduate,Partner,29672.0,6.0,9.0,1.0,3.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,60.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Alone,23272.0,29.0,19.0,3.0,6.0,4.0,2.0,12.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,72.0,0.0,0.0,505.9130434782609,Baby Boomers
Postgraduate,Partner,49912.0,5.0,520.0,8.0,223.0,32.0,49.0,42.0,4.0,10.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,76.0,1.0,0.0,57.107551487414185,Baby Boomers
Postgraduate,Partner,7500.0,98.0,5.0,17.0,17.0,13.0,14.0,34.0,4.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,40.0,1.0,0.0,75.0,Millennials
PhD,Alone,68117.0,80.0,618.0,44.0,215.0,0.0,17.0,36.0,2.0,11.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,78.0,1.0,0.0,73.24408602150538,Baby Boomers
Undergraduate,Partner,67225.0,4.0,315.0,35.0,322.0,46.0,7.0,126.5,3.0,7.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,70.0,1.0,0.0,77.44815668202764,Baby Boomers
Undergraduate,Partner,17649.0,70.0,15.0,1.0,23.0,0.0,5.0,1.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,49.0,1.0,0.0,392.2,Gen X
Undergraduate,Partner,55914.0,32.0,384.0,60.0,364.0,119.0,81.0,126.5,4.0,11.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,50.0,1.0,0.0,44.37619047619047,Gen X
Undergraduate,Partner,40059.0,82.0,110.0,29.0,92.0,28.0,10.0,126.5,1.0,6.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,41.0,1.0,0.0,96.76086956521739,Millennials
Undergraduate,Partner,60905.0,27.0,208.0,17.0,76.0,36.0,17.0,38.0,2.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,75.0,1.0,0.0,155.36989795918367,Baby Boomers
Undergraduate,Partner,75330.0,94.0,555.0,79.5,257.0,93.0,61.0,61.0,4.0,10.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,48.0,2.0,0.0,67.92605951307485,Gen X
Undergraduate,Alone,60689.0,23.0,240.0,79.5,216.0,63.0,6.0,24.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,74.0,1.0,0.0,94.97496087636932,Baby Boomers
Undergraduate,Partner,38680.0,97.0,11.0,0.0,36.0,15.0,5.0,12.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,41.0,1.0,0.0,489.62025316455697,Millennials
Undergraduate,Partner,61416.0,25.0,848.0,79.5,323.0,120.5,61.0,78.0,1.0,10.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,43.0,0.0,0.0,36.88648648648649,Millennials
Undergraduate,Alone,49767.0,92.0,202.0,47.0,197.0,55.0,42.0,126.5,1.0,5.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,34.0,0.0,0.0,71.91763005780346,Millennials
Undergraduate,Alone,83273.0,98.0,433.0,79.5,556.625,16.0,81.0,102.0,6.0,4.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,55.0,2.5,0.0,59.82255747126437,Gen X
Undergraduate,Partner,29009.0,19.0,6.0,6.0,15.0,10.0,5.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,44.0,1.0,0.0,659.2954545454545,Millennials
Postgraduate,Partner,45057.0,80.0,37.0,0.0,7.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,46.0,1.0,0.0,901.14,Gen X
Undergraduate,Partner,37150.0,80.0,167.0,37.0,64.0,49.0,34.0,116.0,6.0,4.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,54.0,1.0,0.0,79.55032119914347,Gen X
Undergraduate,Alone,43020.0,79.0,45.0,7.0,99.0,4.0,25.0,43.0,3.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,55.0,1.0,0.0,192.91479820627802,Gen X
Undergraduate,Partner,53154.0,50.0,129.0,0.0,21.0,0.0,1.0,7.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,66.0,1.0,0.0,336.4177215189873,Baby Boomers
Undergraduate,Partner,65308.0,60.0,713.0,0.0,264.0,120.0,80.0,34.0,1.0,7.0,8.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,52.0,0.0,0.0,53.9289843104872,Gen X
Undergraduate,Alone,76467.0,44.0,676.0,79.5,426.0,120.5,44.0,58.0,2.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,55.0,1.0,0.0,48.55047619047619,Gen X
Postgraduate,Partner,81044.0,0.0,450.0,26.0,535.0,73.0,81.0,26.0,1.0,5.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,78.0,0.0,0.0,67.08940397350993,Baby Boomers
Undergraduate,Partner,32871.0,28.0,22.0,2.0,12.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,74.0,2.0,0.0,764.4418604651163,Baby Boomers
