ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Age,Childrens,customer_spending,Compaigns_Engagement,Income_to_Spending_Ratio,Generation
3254,1971,Undergraduate,Partner,70886.0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,10,2013,54,1,960,0,73.83958333333334,Gen X
9064,1982,Undergraduate,Partner,69109.0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,11,2012,43,0,1555,1,44.44308681672026,Millennials
3678,1973,Undergraduate,Alone,60208.0,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,10,2012,52,2,656,1,91.78048780487804,Gen X
4227,1968,Postgraduate,Partner,32889.0,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,9,2013,57,2,55,0,597.9818181818182,Gen X
9467,1984,Undergraduate,Alone,34738.0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,5,2014,41,1,20,0,1736.9,Millennials
8486,1971,Postgraduate,Partner,30538.0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,10,2012,54,1,367,0,83.20980926430518,Gen X
2186,1977,Postgraduate,Partner,82326.0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,3,2014,48,0,2257,3,36.47585290208241,Gen X
3286,1967,PhD,Alone,26642.0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3,2014,58,1,42,0,634.3333333333334,Gen X
8602,1964,Undergraduate,Alone,69932.0,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,6,2013,61,1,1049,0,66.6653956148713,Baby Boomers
3722,1972,Undergraduate,Alone,44503.0,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,4,2014,53,2,48,0,927.1458333333334,Gen X
6715,1948,PhD,Alone,60200.0,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,1,2013,77,1,685,0,87.88321167883211,Baby Boomers
4796,1952,Undergraduate,Alone,49638.0,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,4,2014,73,1,39,0,1272.7692307692307,Baby Boomers
9612,1987,Postgraduate,Alone,23830.0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2,2014,38,0,43,0,554.1860465116279,Millennials
3766,1959,Postgraduate,Alone,33051.0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,8,2012,66,0,835,0,39.58203592814371,Baby Boomers
1399,1958,Undergraduate,Partner,72905.0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,1,2014,67,0,1515,1,48.12211221122112,Baby Boomers
1570,1951,PhD,Partner,69702.0,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,2,2013,74,1,1039,0,67.0856592877767,Baby Boomers
3426,1975,Undergraduate,Alone,70300.0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,7,2013,50,1,1596,0,44.04761904761905,Gen X
3074,1984,PhD,Partner,70643.0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,10,2012,41,0,1828,0,38.64496717724289,Millennials
8341,1969,PhD,Partner,30396.0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,4,2014,56,1,34,1,894.0,Gen X
5180,1968,PhD,Alone,50616.0,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,4,2014,57,1,149,0,339.7046979865772,Gen X
6461,1969,Postgraduate,Alone,62772.0,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,5,2013,56,1,946,1,66.35517970401692,Gen X
7679,1985,PhD,Alone,30298.0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,5,2014,40,0,28,0,1082.071428571429,Millennials
10702,1984,Undergraduate,Alone,52413.0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,11,2012,41,1,450,0,116.47333333333331,Millennials
7505,1957,PhD,Partner,44155.0,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,1,2014,68,2,46,0,959.891304347826,Baby Boomers
5113,1971,PhD,Alone,86979.0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,11,2013,54,0,1702,1,51.10399529964747,Gen X
10858,1975,Undergraduate,Partner,76532.0,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,9,2013,50,2,820,0,93.33170731707315,Gen X
2961,1982,Undergraduate,Partner,42081.0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,2,2013,43,1,382,1,110.15968586387434,Millennials
2747,1988,PhD,Partner,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,8,2012,37,0,2126,0,31.77140169332079,Millennials
3010,1989,Postgraduate,Partner,88420.0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,5,2014,36,0,2069,3,42.73562107298212,Millennials
5790,1985,Undergraduate,Partner,31158.0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,2013,40,1,72,0,432.75,Millennials
6892,1968,Undergraduate,Alone,61671.0,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,6,2014,57,1,732,2,84.25,Gen X
1743,1974,Undergraduate,Alone,69719.0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,5,2014,51,0,801,0,87.03995006242197,Gen X
3578,1949,Undergraduate,Alone,49160.0,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,10,2013,76,1,236,0,208.3050847457627,Baby Boomers
8462,1978,Undergraduate,Partner,24882.0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,9,2012,47,1,80,1,311.025,Gen X
5558,1954,PhD,Alone,90933.0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,3,2014,71,0,1685,1,53.96617210682493,Baby Boomers
4619,1945,PhD,Alone,113734.0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,5,2014,80,0,277,0,410.59205776173286,Silent Generation
8780,1950,PhD,Partner,59292.0,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,6,2013,75,1,507,0,116.94674556213018,Baby Boomers
10789,1964,PhD,Partner,45759.0,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,2013,61,2,68,0,672.9264705882352,Baby Boomers
10779,1983,Undergraduate,Alone,22148.0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4,2014,42,0,49,0,452.0,Millennials
5896,1987,Postgraduate,Partner,73395.0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,3,2014,38,0,397,0,184.87405541561716,Millennials
2337,1971,Undergraduate,Alone,29819.0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,10,2013,54,1,39,0,764.5897435897435,Gen X
10951,1968,Undergraduate,Partner,45688.0,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,1,2014,57,1,306,1,149.30718954248366,Gen X
544,1954,Undergraduate,Partner,62820.0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,5,2013,71,0,976,0,64.36475409836065,Baby Boomers
17,1971,PhD,Partner,60491.0,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,9,2013,54,1,1028,0,58.84338521400778,Gen X
10680,1986,Undergraduate,Partner,33235.0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2,2014,39,1,70,0,474.7857142857143,Millennials
3265,1959,Undergraduate,Partner,35701.0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,3,2013,66,0,46,0,776.1086956521739,Baby Boomers
5623,1980,Postgraduate,Partner,31535.0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,9,2013,45,1,51,1,618.3333333333334,Gen X
5832,1960,Postgraduate,Partner,92556.0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,4,2014,65,0,1263,0,73.28266033254157,Baby Boomers
5544,1970,Undergraduate,Alone,67384.0,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,11,2012,55,1,1490,1,45.22416107382551,Gen X
6417,1971,Postgraduate,Partner,80573.0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,10,2012,54,0,1564,0,51.51726342710997,Gen X
5831,1967,Undergraduate,Partner,77870.0,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,8,2012,58,1,1815,2,42.90358126721763,Gen X
7101,1963,PhD,Alone,52278.0,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,1,2013,62,1,1198,0,43.637729549248746,Baby Boomers
10176,1968,Undergraduate,Alone,57107.0,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,8,2012,57,1,416,2,137.27644230769232,Gen X
2326,1990,Undergraduate,Partner,18929.0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2,2013,35,0,85,0,222.6941176470588,Millennials
4385,1981,PhD,Alone,36038.0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,5,2013,44,1,47,0,766.7659574468086,Millennials
2929,1976,Undergraduate,Alone,20180.0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,2,2013,49,0,137,0,147.2992700729927,Gen X
10686,1965,PhD,Partner,34230.0,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,12,2012,60,2,21,0,1630.0,Gen X
2546,1977,Postgraduate,Alone,31878.0,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,6,2014,48,1,70,0,455.4,Gen X
3283,1972,Postgraduate,Partner,70932.0,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,1,2014,53,1,909,0,78.03300330033004,Gen X
3138,1956,Undergraduate,Alone,91249.0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,10,2012,69,0,1676,4,54.4445107398568,Baby Boomers
4994,1943,Postgraduate,Alone,77598.0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,10,2013,82,0,1735,1,44.72507204610951,Silent Generation
7966,1959,Undergraduate,Alone,80982.0,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,1,2013,66,2,1191,0,67.99496221662469,Baby Boomers
3112,1977,Postgraduate,Partner,22701.0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,9,2013,48,1,24,0,945.875,Gen X
10872,1969,PhD,Partner,55212.0,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,11,2012,56,1,1182,2,46.71065989847716,Gen X
2181,1970,Undergraduate,Partner,70617.0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,6,2013,55,0,1280,0,55.16953125,Gen X
1867,1957,Undergraduate,Alone,64849.0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,11,2012,68,0,1336,0,48.53967065868263,Baby Boomers
1518,1965,Postgraduate,Partner,62694.0,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,6,2013,60,2,749,0,83.70360480640855,Gen X
5734,1974,PhD,Partner,61917.0,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,11,2013,51,2,91,0,680.4065934065934,Gen X
2878,1947,PhD,Partner,67472.0,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,9,2013,78,1,414,0,162.975845410628,Baby Boomers
1458,1982,Postgraduate,Partner,21059.0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,1,2014,43,1,44,0,478.6136363636364,Millennials
7007,1968,Postgraduate,Partner,29543.0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,4,2014,57,2,63,0,468.936507936508,Gen X
6200,1951,Undergraduate,Partner,75903.0,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,4,2013,74,1,901,0,84.24306326304107,Baby Boomers
1403,1975,Postgraduate,Partner,34984.0,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,9,2012,50,2,38,0,920.6315789473684,Gen X
4827,1956,PhD,Alone,54998.0,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,3,2013,69,1,455,0,120.87472527472528,Baby Boomers
6250,1949,PhD,Alone,54356.0,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,11,2012,76,1,775,0,70.13677419354839,Baby Boomers
9291,1959,Postgraduate,Partner,34242.0,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,3,2014,66,1,15,0,2282.8,Baby Boomers
2478,1973,Undergraduate,Partner,25410.0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,8,2013,52,1,38,0,668.6842105263158,Gen X
1139,1984,PhD,Partner,73356.0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,2,2014,41,0,1512,3,48.51587301587302,Millennials
5138,1950,Undergraduate,Partner,28320.0,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,2013,75,1,43,0,658.6046511627907,Baby Boomers
5393,1977,Undergraduate,Alone,23763.0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,8,2012,48,1,42,0,565.7857142857143,Gen X
10413,1984,Undergraduate,Partner,72570.0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,4,2014,41,0,1089,0,66.63911845730027,Millennials
5015,1976,Postgraduate,Partner,34529.0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,9,2012,49,1,162,0,213.141975308642,Gen X
10868,1951,Undergraduate,Alone,70792.0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,2,2013,74,0,1272,0,55.65408805031446,Baby Boomers
10676,1982,Undergraduate,Partner,63211.0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,11,2012,43,0,1173,0,53.888320545609545,Millennials
2495,1974,Postgraduate,Partner,83891.0,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,6,2014,51,1,816,0,102.80759803921568,Gen X
7842,1968,Undergraduate,Alone,36065.0,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,3,2013,57,2,74,0,487.3648648648648,Gen X
9955,1954,Undergraduate,Partner,39898.0,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,2,2013,71,1,134,0,297.74626865671644,Baby Boomers
6663,1940,PhD,Alone,51141.0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,7,2013,85,0,157,0,325.7388535031847,Silent Generation
2162,1976,Undergraduate,Partner,56939.0,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,9,2013,49,1,561,0,101.49554367201426,Gen X
3434,1951,Undergraduate,Alone,80872.0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,5,2014,74,0,1336,0,60.532934131736525,Baby Boomers
7919,1976,PhD,Partner,72335.0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,8,2012,49,0,2092,0,34.57695984703633,Gen X
5626,1964,PhD,Alone,61798.0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,11,2013,61,0,463,0,133.47300215982722,Baby Boomers
6428,1950,PhD,Alone,76842.0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,5,2014,75,0,1130,0,68.00176991150443,Baby Boomers
8514,1976,Undergraduate,Partner,29478.0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,2014,49,1,20,0,1473.9,Gen X
10448,1956,Undergraduate,Alone,46998.0,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,10,2012,69,1,377,1,124.6631299734748,Baby Boomers
2109,1990,Undergraduate,Alone,96843.0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,4,2013,35,0,1544,1,62.72215025906736,Millennials
7530,1950,PhD,Alone,56551.0,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,5,2014,75,2,138,0,409.78985507246375,Baby Boomers
8925,1965,Postgraduate,Partner,70053.0,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,7,2013,60,1,1012,0,69.22233201581028,Gen X
3009,1962,PhD,Alone,71670.0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,7,2013,63,0,1766,3,40.5832389580974,Baby Boomers
6355,1978,Undergraduate,Partner,44359.0,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,6,2014,47,2,45,0,985.7555555555556,Gen X
3517,1952,Undergraduate,Alone,40887.0,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,5,2013,73,2,161,0,253.95652173913044,Baby Boomers
1158,1966,Undergraduate,Alone,48877.0,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,1,2014,59,1,144,0,339.4236111111111,Gen X
6203,1947,Undergraduate,Partner,74485.0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,8,2013,78,0,1734,0,42.9555940023068,Baby Boomers
7165,1972,Undergraduate,Partner,64474.0,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,10,2013,53,1,823,0,78.34021871202916,Gen X
3595,1963,Undergraduate,Partner,77226.0,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,2,2014,62,1,1138,0,67.86115992970123,Baby Boomers
8537,1949,Undergraduate,Alone,72643.0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,2,2013,76,0,1429,1,50.83484954513646,Baby Boomers
4331,1978,Postgraduate,Partner,85738.0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,1,2014,47,0,1371,2,62.536834427425234,Gen X
6281,1966,Undergraduate,Alone,55686.0,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,2,2013,59,1,982,1,56.70672097759674,Gen X
4338,1983,Undergraduate,Alone,39062.0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,3,2014,42,1,44,1,887.7727272727273,Millennials
2452,1971,Undergraduate,Partner,34600.0,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,1,2013,54,2,318,0,108.80503144654088,Gen X
9507,1975,Undergraduate,Partner,40794.0,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,4,2013,50,1,434,0,93.99539170506912,Gen X
8360,1971,Postgraduate,Partner,54690.0,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,11,2013,54,2,198,0,276.2121212121212,Gen X
10311,1969,Undergraduate,Partner,4428.0,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,10,2013,56,1,359,0,12.334261838440112,Gen X
5117,1963,Postgraduate,Partner,32632.0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,8,2012,62,0,576,0,56.65277777777778,Baby Boomers
4867,1968,PhD,Alone,38236.0,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,9,2013,57,2,88,0,434.5,Gen X
9289,1979,Undergraduate,Partner,36781.0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,4,2014,46,1,63,0,583.8253968253969,Gen X
10913,1984,Postgraduate,Alone,31385.0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,12,2012,41,1,27,1,1162.4074074074074,Millennials
3032,1984,Undergraduate,Partner,24570.0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2,2013,41,1,193,0,127.30569948186528,Millennials
8524,1974,PhD,Alone,25509.0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,9,2012,51,1,101,0,252.5643564356436,Gen X
3334,1951,Undergraduate,Partner,94642.0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,2,2014,74,0,2211,2,42.80506558118498,Baby Boomers
4470,1962,Postgraduate,Partner,58646.0,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,6,2013,63,1,140,0,418.9,Baby Boomers
1406,1975,Undergraduate,Alone,53201.0,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,2,2013,50,2,415,0,128.19518072289156,Gen X
8619,1957,Undergraduate,Partner,21994.0,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,12,2012,68,1,22,0,999.7272727272727,Baby Boomers
10821,1978,Undergraduate,Partner,57113.0,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,2,2013,47,2,263,0,217.1596958174905,Gen X
4552,1991,Undergraduate,Partner,51373.0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,6,2013,34,0,393,0,130.72010178117048,Millennials
898,1986,Undergraduate,Partner,23477.0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,10,2013,39,1,147,0,159.7074829931973,Millennials
9797,1956,Undergraduate,Partner,58116.0,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,4,2014,69,1,443,0,131.18735891647856,Baby Boomers
10949,1963,PhD,Alone,72968.0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,12,2013,62,0,1958,1,37.26659856996936,Baby Boomers
8212,1971,Postgraduate,Partner,39791.0,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,3,2013,54,1,174,0,228.683908045977,Gen X
6248,1947,Postgraduate,Alone,91712.0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,10,2013,78,0,2217,1,41.367613892647725,Baby Boomers
10164,1958,Undergraduate,Alone,94472.0,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,4,2014,67,1,1691,2,55.867534003548194,Baby Boomers
4547,1960,Undergraduate,Partner,13672.0,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,4,2013,65,2,25,0,546.88,Baby Boomers
6815,1980,Postgraduate,Partner,96547.0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,5,2014,45,0,809,3,119.34116192830656,Gen X
4122,1975,Undergraduate,Partner,79205.0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,8,2012,50,0,895,1,88.49720670391062,Gen X
10841,1975,PhD,Partner,56559.0,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,12,2012,50,1,484,0,116.85743801652892,Gen X
5370,1973,PhD,Partner,32644.0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,1,2013,52,1,413,1,79.04116222760291,Gen X
176,1980,Postgraduate,Alone,67506.0,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,1,2014,45,1,331,0,203.94561933534743,Gen X
4860,1970,Undergraduate,Alone,24206.0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,3,2013,55,1,25,0,968.24,Gen X
10757,1967,PhD,Alone,28420.0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,12,2013,58,1,13,0,2186.153846153846,Gen X
4023,1970,Undergraduate,Partner,22979.0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,9,2012,55,1,115,0,199.81739130434784,Gen X
6679,1966,Undergraduate,Alone,33279.0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,6,2014,59,0,16,0,2079.9375,Gen X
